"Step","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return__MAX","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return__MAX","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"2158685","","","","1836.0225739387658","1836.0225739387658","1836.0225739387658","1350.377058350819","1350.377058350819","1350.377058350819","1755.2481046694224","1755.2481046694224","1755.2481046694224","1855.8645408083373","1855.8645408083373","1855.8645408083373","1323.0596590442337","1323.0596590442337","1323.0596590442337","1845.6218164254672","1845.6218164254672","1845.6218164254672","1905.882949946126","1905.882949946126","1905.882949946126","1879.7190322560464","1879.7190322560464","1879.7190322560464","1903.9867238480879","1903.9867238480879","1903.9867238480879"
"2159274","","","","1839.3131636529101","1839.3131636529101","1839.3131636529101","1355.7074884475157","1355.7074884475157","1355.7074884475157","1749.3503536993176","1749.3503536993176","1749.3503536993176","1848.0347314242363","1848.0347314242363","1848.0347314242363","1350.2861044731192","1350.2861044731192","1350.2861044731192","1880.3827111949947","1880.3827111949947","1880.3827111949947","1889.701393505181","1889.701393505181","1889.701393505181","1873.5857078081303","1873.5857078081303","1873.5857078081303","1900.9571241329302","1900.9571241329302","1900.9571241329302"
"2159863","","","","1859.4490550707085","1859.4490550707085","1859.4490550707085","1343.6152926053749","1343.6152926053749","1343.6152926053749","1771.5744084851992","1771.5744084851992","1771.5744084851992","1847.6394600557378","1847.6394600557378","1847.6394600557378","1328.5047278240972","1328.5047278240972","1328.5047278240972","1885.2186276068746","1885.2186276068746","1885.2186276068746","1908.016178528944","1908.016178528944","1908.016178528944","1863.2549312655408","1863.2549312655408","1863.2549312655408","1878.9299176588538","1878.9299176588538","1878.9299176588538"
"2160452","","","","1840.3174142328778","1840.3174142328778","1840.3174142328778","1350.7496740093584","1350.7496740093584","1350.7496740093584","1748.8354122976732","1748.8354122976732","1748.8354122976732","1861.5434819760353","1861.5434819760353","1861.5434819760353","1344.2650417124491","1344.2650417124491","1344.2650417124491","1873.6720039119184","1873.6720039119184","1873.6720039119184","1902.1852413443016","1902.1852413443016","1902.1852413443016","1883.496107284493","1883.496107284493","1883.496107284493","1883.2383229007758","1883.2383229007758","1883.2383229007758"
"2161041","","","","1843.4283763149538","1843.4283763149538","1843.4283763149538","1355.2438209882791","1355.2438209882791","1355.2438209882791","1749.4601174238571","1749.4601174238571","1749.4601174238571","1856.394330623612","1856.394330623612","1856.394330623612","1336.220811792858","1336.220811792858","1336.220811792858","1873.1213263311208","1873.1213263311208","1873.1213263311208","1908.0772998737832","1908.0772998737832","1908.0772998737832","1883.1942837153451","1883.1942837153451","1883.1942837153451","1888.6986119096837","1888.6986119096837","1888.6986119096837"
"2161630","","","","1844.3493351574884","1844.3493351574884","1844.3493351574884","1359.8212750938928","1359.8212750938928","1359.8212750938928","1768.2991582227787","1768.2991582227787","1768.2991582227787","1841.6397790837984","1841.6397790837984","1841.6397790837984","1345.907433797234","1345.907433797234","1345.907433797234","1869.1323674692876","1869.1323674692876","1869.1323674692876","1894.1779553763636","1894.1779553763636","1894.1779553763636","1881.2303270583843","1881.2303270583843","1881.2303270583843","1890.8485131543484","1890.8485131543484","1890.8485131543484"
"2162219","","","","1848.1345786523445","1848.1345786523445","1848.1345786523445","1358.321550087718","1358.321550087718","1358.321550087718","1746.108386914645","1746.108386914645","1746.108386914645","1871.1232856332153","1871.1232856332153","1871.1232856332153","1352.9218225524012","1352.9218225524012","1352.9218225524012","1886.6781814104838","1886.6781814104838","1886.6781814104838","1915.1950697647396","1915.1950697647396","1915.1950697647396","1876.9757089051577","1876.9757089051577","1876.9757089051577","1889.3894125333686","1889.3894125333686","1889.3894125333686"
"2162808","","","","1829.2151639303315","1829.2151639303315","1829.2151639303315","1350.8809158774407","1350.8809158774407","1350.8809158774407","1743.7589740173337","1743.7589740173337","1743.7589740173337","1853.3981441274605","1853.3981441274605","1853.3981441274605","1348.2722100095746","1348.2722100095746","1348.2722100095746","1881.382759508475","1881.382759508475","1881.382759508475","1896.397434430262","1896.397434430262","1896.397434430262","1883.5892556951703","1883.5892556951703","1883.5892556951703","1891.5225339630897","1891.5225339630897","1891.5225339630897"
"2163397","","","","1817.1055820187316","1817.1055820187316","1817.1055820187316","1361.9436142752518","1361.9436142752518","1361.9436142752518","1749.9341287164232","1749.9341287164232","1749.9341287164232","1869.0279607427096","1869.0279607427096","1869.0279607427096","1344.7515941166434","1344.7515941166434","1344.7515941166434","1879.5570099174465","1879.5570099174465","1879.5570099174465","1885.1059335529749","1885.1059335529749","1885.1059335529749","1880.6714006722912","1880.6714006722912","1880.6714006722912","1902.7237908393454","1902.7237908393454","1902.7237908393454"
"2163986","","","","1839.938460669835","1839.938460669835","1839.938460669835","1357.116995032798","1357.116995032798","1357.116995032798","1758.6063315160418","1758.6063315160418","1758.6063315160418","1850.343462126843","1850.343462126843","1850.343462126843","1360.7003753570818","1360.7003753570818","1360.7003753570818","1879.2741604066057","1879.2741604066057","1879.2741604066057","1892.9825127797405","1892.9825127797405","1892.9825127797405","1861.8616656025292","1861.8616656025292","1861.8616656025292","1898.011746144616","1898.011746144616","1898.011746144616"
"2164575","","","","1839.6726551208337","1839.6726551208337","1839.6726551208337","1351.8875841381696","1351.8875841381696","1351.8875841381696","1774.6707460325176","1774.6707460325176","1774.6707460325176","1862.795659348591","1862.795659348591","1862.795659348591","1365.7324928356506","1365.7324928356506","1365.7324928356506","1890.0946251982634","1890.0946251982634","1890.0946251982634","1900.1055813099865","1900.1055813099865","1900.1055813099865","1870.487598941961","1870.487598941961","1870.487598941961","1893.296241568347","1893.296241568347","1893.296241568347"
"2165164","","","","1829.2478037637852","1829.2478037637852","1829.2478037637852","1352.993674869973","1352.993674869973","1352.993674869973","1770.080204552591","1770.080204552591","1770.080204552591","1845.7243007193354","1845.7243007193354","1845.7243007193354","1364.6771420477232","1364.6771420477232","1364.6771420477232","1877.8723413269317","1877.8723413269317","1877.8723413269317","1890.004576462277","1890.004576462277","1890.004576462277","1873.525197273401","1873.525197273401","1873.525197273401","1898.1622890091032","1898.1622890091032","1898.1622890091032"
"2165753","","","","1851.7205608874583","1851.7205608874583","1851.7205608874583","1363.2877550806595","1363.2877550806595","1363.2877550806595","1758.6995411452872","1758.6995411452872","1758.6995411452872","1854.735568556021","1854.735568556021","1854.735568556021","1355.7039487801183","1355.7039487801183","1355.7039487801183","1890.946860509186","1890.946860509186","1890.946860509186","1883.8977394032318","1883.8977394032318","1883.8977394032318","1879.4642440976254","1879.4642440976254","1879.4642440976254","1898.1191548360862","1898.1191548360862","1898.1191548360862"
"2166342","","","","1786.5809245017747","1786.5809245017747","1786.5809245017747","1348.9681691491792","1348.9681691491792","1348.9681691491792","1754.7720512927835","1754.7720512927835","1754.7720512927835","1870.350644869218","1870.350644869218","1870.350644869218","1358.7070117233684","1358.7070117233684","1358.7070117233684","1889.849269376861","1889.849269376861","1889.849269376861","1894.5176371860082","1894.5176371860082","1894.5176371860082","1878.0985786755011","1878.0985786755011","1878.0985786755011","1898.6443782866804","1898.6443782866804","1898.6443782866804"
"2166931","","","","1805.6641796237948","1805.6641796237948","1805.6641796237948","1350.3887197063557","1350.3887197063557","1350.3887197063557","1756.556546916889","1756.556546916889","1756.556546916889","1859.7566876565697","1859.7566876565697","1859.7566876565697","1367.4024849091704","1367.4024849091704","1367.4024849091704","1883.3614825472173","1883.3614825472173","1883.3614825472173","1902.1936974730675","1902.1936974730675","1902.1936974730675","1879.6844548172555","1879.6844548172555","1879.6844548172555","1893.923093545199","1893.923093545199","1893.923093545199"
"2167520","","","","1821.8005187838303","1821.8005187838303","1821.8005187838303","1346.28863597056","1346.28863597056","1346.28863597056","1758.0533848269922","1758.0533848269922","1758.0533848269922","1847.6143446234466","1847.6143446234466","1847.6143446234466","1381.777305689788","1381.777305689788","1381.777305689788","1881.5512392766868","1881.5512392766868","1881.5512392766868","1898.0130569027674","1898.0130569027674","1898.0130569027674","1868.6584322370147","1868.6584322370147","1868.6584322370147","1880.2776352943993","1880.2776352943993","1880.2776352943993"
"2168109","","","","1833.2091811405132","1833.2091811405132","1833.2091811405132","1345.4295391220794","1345.4295391220794","1345.4295391220794","1764.9967657518903","1764.9967657518903","1764.9967657518903","1788.3247695499042","1788.3247695499042","1788.3247695499042","1362.3611088540808","1362.3611088540808","1362.3611088540808","1888.9895406299515","1888.9895406299515","1888.9895406299515","1891.6575979361924","1891.6575979361924","1891.6575979361924","1876.4021712614378","1876.4021712614378","1876.4021712614378","1891.1619047783738","1891.1619047783738","1891.1619047783738"
"2168698","","","","1807.406129297676","1807.406129297676","1807.406129297676","1356.9418518030013","1356.9418518030013","1356.9418518030013","1774.9611794141802","1774.9611794141802","1774.9611794141802","1861.525171503016","1861.525171503016","1861.525171503016","1371.3576967935946","1371.3576967935946","1371.3576967935946","1876.7383988212111","1876.7383988212111","1876.7383988212111","1912.6189848222537","1912.6189848222537","1912.6189848222537","1883.495027120292","1883.495027120292","1883.495027120292","1894.779661334954","1894.779661334954","1894.779661334954"
"2169287","","","","1850.6465132342544","1850.6465132342544","1850.6465132342544","1348.2504515809815","1348.2504515809815","1348.2504515809815","1750.1622239242363","1750.1622239242363","1750.1622239242363","1855.1405883228251","1855.1405883228251","1855.1405883228251","1377.1669273187945","1377.1669273187945","1377.1669273187945","1889.348328761368","1889.348328761368","1889.348328761368","1882.1839956343495","1882.1839956343495","1882.1839956343495","1878.7260190513623","1878.7260190513623","1878.7260190513623","1884.2043744761033","1884.2043744761033","1884.2043744761033"
"2169876","","","","1840.7154005765829","1840.7154005765829","1840.7154005765829","1344.672670204589","1344.672670204589","1344.672670204589","1760.9031612080876","1760.9031612080876","1760.9031612080876","1867.5434243782063","1867.5434243782063","1867.5434243782063","1349.7956868104247","1349.7956868104247","1349.7956868104247","1885.6282320350338","1885.6282320350338","1885.6282320350338","1889.291774157494","1889.291774157494","1889.291774157494","1871.0959863838707","1871.0959863838707","1871.0959863838707","1897.2287589990374","1897.2287589990374","1897.2287589990374"
"2170465","","","","1834.2360292497676","1834.2360292497676","1834.2360292497676","1340.7185956135945","1340.7185956135945","1340.7185956135945","1757.8848579103608","1757.8848579103608","1757.8848579103608","1852.8482405933164","1852.8482405933164","1852.8482405933164","1367.9551354037153","1367.9551354037153","1367.9551354037153","1883.609989719466","1883.609989719466","1883.609989719466","1890.8283248033656","1890.8283248033656","1890.8283248033656","1856.0883839627465","1856.0883839627465","1856.0883839627465","1886.7257483637402","1886.7257483637402","1886.7257483637402"
"2171054","","","","1823.7723989847057","1823.7723989847057","1823.7723989847057","1347.1631172086256","1347.1631172086256","1347.1631172086256","1764.7651941593515","1764.7651941593515","1764.7651941593515","1842.8756368016375","1842.8756368016375","1842.8756368016375","1368.5679122676065","1368.5679122676065","1368.5679122676065","1879.2152926783012","1879.2152926783012","1879.2152926783012","1908.698280707195","1908.698280707195","1908.698280707195","1874.0739261893318","1874.0739261893318","1874.0739261893318","1889.006296246364","1889.006296246364","1889.006296246364"
"2171643","","","","1851.8032268018273","1851.8032268018273","1851.8032268018273","1346.8879124154055","1346.8879124154055","1346.8879124154055","1761.1423483352878","1761.1423483352878","1761.1423483352878","1872.2155784256831","1872.2155784256831","1872.2155784256831","1351.7140784340127","1351.7140784340127","1351.7140784340127","1874.054051097029","1874.054051097029","1874.054051097029","1887.5979585510838","1887.5979585510838","1887.5979585510838","1876.1191147183126","1876.1191147183126","1876.1191147183126","1892.0516566836068","1892.0516566836068","1892.0516566836068"
"2172232","","","","1808.1864497859194","1808.1864497859194","1808.1864497859194","1343.0436123958032","1343.0436123958032","1343.0436123958032","1736.636241933809","1736.636241933809","1736.636241933809","1864.8592078813058","1864.8592078813058","1864.8592078813058","1346.1168454398346","1346.1168454398346","1346.1168454398346","1883.8599158457635","1883.8599158457635","1883.8599158457635","1905.561364591553","1905.561364591553","1905.561364591553","1880.760422137633","1880.760422137633","1880.760422137633","1890.154970666479","1890.154970666479","1890.154970666479"
"2172821","","","","1852.8157134432524","1852.8157134432524","1852.8157134432524","1352.2535378143725","1352.2535378143725","1352.2535378143725","1755.1967029292985","1755.1967029292985","1755.1967029292985","1873.718275663372","1873.718275663372","1873.718275663372","1347.7378594442698","1347.7378594442698","1347.7378594442698","1878.956689784577","1878.956689784577","1878.956689784577","1902.475484367715","1902.475484367715","1902.475484367715","1870.973350841351","1870.973350841351","1870.973350841351","1886.4017797060033","1886.4017797060033","1886.4017797060033"
"2173410","","","","1844.9176073270678","1844.9176073270678","1844.9176073270678","1351.1072962164244","1351.1072962164244","1351.1072962164244","1747.9782208312479","1747.9782208312479","1747.9782208312479","1853.2208258181724","1853.2208258181724","1853.2208258181724","1340.407135058709","1340.407135058709","1340.407135058709","1886.6352792034606","1886.6352792034606","1886.6352792034606","1894.6513702855414","1894.6513702855414","1894.6513702855414","1883.2390902999891","1883.2390902999891","1883.2390902999891","1898.2106610596045","1898.2106610596045","1898.2106610596045"
"2173999","","","","1843.2491201991622","1843.2491201991622","1843.2491201991622","1349.048547298472","1349.048547298472","1349.048547298472","1748.6955690385216","1748.6955690385216","1748.6955690385216","1857.9732919161293","1857.9732919161293","1857.9732919161293","1362.7454192795267","1362.7454192795267","1362.7454192795267","1864.0420142595262","1864.0420142595262","1864.0420142595262","1884.3569213571236","1884.3569213571236","1884.3569213571236","1869.8874252754624","1869.8874252754624","1869.8874252754624","1881.903326680999","1881.903326680999","1881.903326680999"
"2174588","","","","1836.7568952965637","1836.7568952965637","1836.7568952965637","1328.9503798554817","1328.9503798554817","1328.9503798554817","1751.8532158837957","1751.8532158837957","1751.8532158837957","1845.216825557477","1845.216825557477","1845.216825557477","1363.7409720138364","1363.7409720138364","1363.7409720138364","1888.325837159325","1888.325837159325","1888.325837159325","1904.3504651499688","1904.3504651499688","1904.3504651499688","1876.67405577235","1876.67405577235","1876.67405577235","1888.2791020968118","1888.2791020968118","1888.2791020968118"
"2175177","","","","1858.3106752391557","1858.3106752391557","1858.3106752391557","1344.4112127507667","1344.4112127507667","1344.4112127507667","1751.1680277009195","1751.1680277009195","1751.1680277009195","1852.2414478054136","1852.2414478054136","1852.2414478054136","1377.8437233406573","1377.8437233406573","1377.8437233406573","1887.8069938395827","1887.8069938395827","1887.8069938395827","1900.8068326399464","1900.8068326399464","1900.8068326399464","1883.9029320054678","1883.9029320054678","1883.9029320054678","1883.4816348508482","1883.4816348508482","1883.4816348508482"
"2175766","","","","1849.3184972420172","1849.3184972420172","1849.3184972420172","1339.491579729234","1339.491579729234","1339.491579729234","1764.236940720693","1764.236940720693","1764.236940720693","1847.5904807249112","1847.5904807249112","1847.5904807249112","1380.0635393147013","1380.0635393147013","1380.0635393147013","1879.087093573667","1879.087093573667","1879.087093573667","1905.9248602864818","1905.9248602864818","1905.9248602864818","1879.7057039298722","1879.7057039298722","1879.7057039298722","1886.7853064307817","1886.7853064307817","1886.7853064307817"
"2176355","","","","1813.4291485932536","1813.4291485932536","1813.4291485932536","1338.552577245868","1338.552577245868","1338.552577245868","1745.8551540017522","1745.8551540017522","1745.8551540017522","1856.0336548025105","1856.0336548025105","1856.0336548025105","1379.5002247732823","1379.5002247732823","1379.5002247732823","1868.8790256632585","1868.8790256632585","1868.8790256632585","1900.8291440328976","1900.8291440328976","1900.8291440328976","1872.5111828895617","1872.5111828895617","1872.5111828895617","1891.224481577179","1891.224481577179","1891.224481577179"
"2176944","","","","1840.615295541544","1840.615295541544","1840.615295541544","1335.680016547995","1335.680016547995","1335.680016547995","1759.5577332703513","1759.5577332703513","1759.5577332703513","1849.700818244342","1849.700818244342","1849.700818244342","1371.7876445832624","1371.7876445832624","1371.7876445832624","1883.8237612084579","1883.8237612084579","1883.8237612084579","1896.4173633123642","1896.4173633123642","1896.4173633123642","1870.9231530800892","1870.9231530800892","1870.9231530800892","1892.2022523249575","1892.2022523249575","1892.2022523249575"
"2177533","","","","1835.0385543791353","1835.0385543791353","1835.0385543791353","1335.1972431834176","1335.1972431834176","1335.1972431834176","1780.5828085277738","1780.5828085277738","1780.5828085277738","1855.1455467669412","1855.1455467669412","1855.1455467669412","1383.0337888485117","1383.0337888485117","1383.0337888485117","1870.1427170719078","1870.1427170719078","1870.1427170719078","1899.7549383377861","1899.7549383377861","1899.7549383377861","1877.5213044050774","1877.5213044050774","1877.5213044050774","1881.8979974332522","1881.8979974332522","1881.8979974332522"
"2178122","","","","1865.5177860380031","1865.5177860380031","1865.5177860380031","1334.9224901143455","1334.9224901143455","1334.9224901143455","1754.4554583019","1754.4554583019","1754.4554583019","1858.4618753464767","1858.4618753464767","1858.4618753464767","1383.0442383297918","1383.0442383297918","1383.0442383297918","1895.081102060161","1895.081102060161","1895.081102060161","1907.9149823789526","1907.9149823789526","1907.9149823789526","1886.9976232856172","1886.9976232856172","1886.9976232856172","1887.2113920842035","1887.2113920842035","1887.2113920842035"
"2178711","","","","1837.7835423798354","1837.7835423798354","1837.7835423798354","1330.6633579632125","1330.6633579632125","1330.6633579632125","1774.645460276183","1774.645460276183","1774.645460276183","1852.9349735316687","1852.9349735316687","1852.9349735316687","1381.966507274716","1381.966507274716","1381.966507274716","1883.0448042650191","1883.0448042650191","1883.0448042650191","1891.4570427254062","1891.4570427254062","1891.4570427254062","1878.4409733929645","1878.4409733929645","1878.4409733929645","1883.7158135941768","1883.7158135941768","1883.7158135941768"
"2179300","","","","1852.727426219714","1852.727426219714","1852.727426219714","1349.2869847103634","1349.2869847103634","1349.2869847103634","1742.849280623617","1742.849280623617","1742.849280623617","1853.9824195041565","1853.9824195041565","1853.9824195041565","1377.7533380713994","1377.7533380713994","1377.7533380713994","1883.986055529095","1883.986055529095","1883.986055529095","1890.6496180631234","1890.6496180631234","1890.6496180631234","1874.5077183810786","1874.5077183810786","1874.5077183810786","1885.7357619245877","1885.7357619245877","1885.7357619245877"
"2179889","","","","1843.0637259061093","1843.0637259061093","1843.0637259061093","1331.2104432951498","1331.2104432951498","1331.2104432951498","1755.7027095681945","1755.7027095681945","1755.7027095681945","1860.1600180654173","1860.1600180654173","1860.1600180654173","1378.1142849758626","1378.1142849758626","1378.1142849758626","1885.8451662551113","1885.8451662551113","1885.8451662551113","1903.8973497847596","1903.8973497847596","1903.8973497847596","1878.8120380845994","1878.8120380845994","1878.8120380845994","1871.94819687157","1871.94819687157","1871.94819687157"
"2180478","","","","1837.1983824518534","1837.1983824518534","1837.1983824518534","1338.6246243220182","1338.6246243220182","1338.6246243220182","1747.2919142527655","1747.2919142527655","1747.2919142527655","1832.7573032981863","1832.7573032981863","1832.7573032981863","1374.5986791033743","1374.5986791033743","1374.5986791033743","1880.1332882250565","1880.1332882250565","1880.1332882250565","1880.5192964213347","1880.5192964213347","1880.5192964213347","1860.94283673939","1860.94283673939","1860.94283673939","1883.064548719574","1883.064548719574","1883.064548719574"
"2181067","","","","1861.6643595899484","1861.6643595899484","1861.6643595899484","1343.8804405095932","1343.8804405095932","1343.8804405095932","1762.4600512287495","1762.4600512287495","1762.4600512287495","1861.620577854975","1861.620577854975","1861.620577854975","1379.522784521243","1379.522784521243","1379.522784521243","1885.4888924527088","1885.4888924527088","1885.4888924527088","1909.8835949669583","1909.8835949669583","1909.8835949669583","1868.665514002897","1868.665514002897","1868.665514002897","1891.4268302933604","1891.4268302933604","1891.4268302933604"
"2181656","","","","1847.4836464669977","1847.4836464669977","1847.4836464669977","1352.49800282269","1352.49800282269","1352.49800282269","1724.9597079102596","1724.9597079102596","1724.9597079102596","1856.115020915073","1856.115020915073","1856.115020915073","1384.492749770537","1384.492749770537","1384.492749770537","1883.5927320418098","1883.5927320418098","1883.5927320418098","1873.3623604983068","1873.3623604983068","1873.3623604983068","1870.337192924122","1870.337192924122","1870.337192924122","1882.117091529799","1882.117091529799","1882.117091529799"
"2182245","","","","1851.9583902140985","1851.9583902140985","1851.9583902140985","1344.4755584038353","1344.4755584038353","1344.4755584038353","1756.176539563254","1756.176539563254","1756.176539563254","1833.7010888515513","1833.7010888515513","1833.7010888515513","1397.6450860189154","1397.6450860189154","1397.6450860189154","1883.8800157202584","1883.8800157202584","1883.8800157202584","1866.2454212796424","1866.2454212796424","1866.2454212796424","1863.787625780349","1863.787625780349","1863.787625780349","1891.3338171999262","1891.3338171999262","1891.3338171999262"
"2182834","","","","1836.434698269013","1836.434698269013","1836.434698269013","1346.1366872140884","1346.1366872140884","1346.1366872140884","1768.1684525908497","1768.1684525908497","1768.1684525908497","1852.388453313257","1852.388453313257","1852.388453313257","1391.519525379827","1391.519525379827","1391.519525379827","1879.9658622351762","1879.9658622351762","1879.9658622351762","1906.931213776452","1906.931213776452","1906.931213776452","1870.2377615301987","1870.2377615301987","1870.2377615301987","1889.4460699699405","1889.4460699699405","1889.4460699699405"
"2183423","","","","1838.8149226395367","1838.8149226395367","1838.8149226395367","1360.930609923163","1360.930609923163","1360.930609923163","1760.2170450619653","1760.2170450619653","1760.2170450619653","1859.8283500248695","1859.8283500248695","1859.8283500248695","1370.43261643935","1370.43261643935","1370.43261643935","1886.8805129863974","1886.8805129863974","1886.8805129863974","1877.1879869553538","1877.1879869553538","1877.1879869553538","1861.4456230726153","1861.4456230726153","1861.4456230726153","1891.832191216228","1891.832191216228","1891.832191216228"
"2184012","","","","1824.656922120367","1824.656922120367","1824.656922120367","1353.9439967863161","1353.9439967863161","1353.9439967863161","1756.6709762028452","1756.6709762028452","1756.6709762028452","1852.1333010591454","1852.1333010591454","1852.1333010591454","1381.193509269972","1381.193509269972","1381.193509269972","1881.9740349874603","1881.9740349874603","1881.9740349874603","1907.3856118362069","1907.3856118362069","1907.3856118362069","1870.3548550865382","1870.3548550865382","1870.3548550865382","1892.82481469633","1892.82481469633","1892.82481469633"
"2184601","","","","1827.8948214408845","1827.8948214408845","1827.8948214408845","1351.399429976121","1351.399429976121","1351.399429976121","1756.6040215139553","1756.6040215139553","1756.6040215139553","1864.991086196203","1864.991086196203","1864.991086196203","1376.8245785246097","1376.8245785246097","1376.8245785246097","1886.51086226797","1886.51086226797","1886.51086226797","1909.246139008808","1909.246139008808","1909.246139008808","1866.71865535407","1866.71865535407","1866.71865535407","1889.6457953396384","1889.6457953396384","1889.6457953396384"
"2185190","","","","1834.3261199089613","1834.3261199089613","1834.3261199089613","1350.4836823849826","1350.4836823849826","1350.4836823849826","1761.5883259727846","1761.5883259727846","1761.5883259727846","1861.4080458857784","1861.4080458857784","1861.4080458857784","1347.6941349648673","1347.6941349648673","1347.6941349648673","1884.3659827853428","1884.3659827853428","1884.3659827853428","1898.6326101399018","1898.6326101399018","1898.6326101399018","1863.3598560833507","1863.3598560833507","1863.3598560833507","1887.8282976203539","1887.8282976203539","1887.8282976203539"
"2185779","","","","1860.6503143840323","1860.6503143840323","1860.6503143840323","1357.3360864273318","1357.3360864273318","1357.3360864273318","1748.1204626821075","1748.1204626821075","1748.1204626821075","1861.6780006829667","1861.6780006829667","1861.6780006829667","1381.0203065286644","1381.0203065286644","1381.0203065286644","1894.3248455571786","1894.3248455571786","1894.3248455571786","1910.3485647731952","1910.3485647731952","1910.3485647731952","1871.9781869454837","1871.9781869454837","1871.9781869454837","1896.2212233717346","1896.2212233717346","1896.2212233717346"
"2186368","","","","1758.307034895638","1758.307034895638","1758.307034895638","1342.6107999850933","1342.6107999850933","1342.6107999850933","1779.4291844643537","1779.4291844643537","1779.4291844643537","1851.4084566164374","1851.4084566164374","1851.4084566164374","1373.618844711879","1373.618844711879","1373.618844711879","1887.6536987396948","1887.6536987396948","1887.6536987396948","1905.3294116517063","1905.3294116517063","1905.3294116517063","1870.1307877328088","1870.1307877328088","1870.1307877328088","1879.9690187433712","1879.9690187433712","1879.9690187433712"
"2186957","","","","1772.4199569152163","1772.4199569152163","1772.4199569152163","1360.514937863173","1360.514937863173","1360.514937863173","1753.3688190510074","1753.3688190510074","1753.3688190510074","1868.1244228618045","1868.1244228618045","1868.1244228618045","1413.8221891339215","1413.8221891339215","1413.8221891339215","1878.4496516974714","1878.4496516974714","1878.4496516974714","1900.8658295854802","1900.8658295854802","1900.8658295854802","1873.3376807081079","1873.3376807081079","1873.3376807081079","1886.50053785741","1886.50053785741","1886.50053785741"
"2187546","","","","1745.4531117227389","1745.4531117227389","1745.4531117227389","1352.1001992871497","1352.1001992871497","1352.1001992871497","1759.1439256701867","1759.1439256701867","1759.1439256701867","1862.4869838008872","1862.4869838008872","1862.4869838008872","1400.2697773518287","1400.2697773518287","1400.2697773518287","1885.7269987471477","1885.7269987471477","1885.7269987471477","1853.3211834700264","1853.3211834700264","1853.3211834700264","1887.2640465535658","1887.2640465535658","1887.2640465535658","1888.499575021856","1888.499575021856","1888.499575021856"
