"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-44-1699944439.4503624--dipo-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-44-1699944439.4503624--dipo-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-44-1699944439.4503624--dipo-clipaction-ClairDeLune - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1699787740.83395--dipo-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1699787740.83395--dipo-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1699787740.83395--dipo-clipaction-ClairDeLune - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return__MAX"
"1297878","","","","1884.8559223706059","1884.8559223706059","1884.8559223706059","1885.20068163554","1885.20068163554","1885.20068163554"
"1298475","","","","1909.036268680649","1909.036268680649","1909.036268680649","1870.3464978848924","1870.3464978848924","1870.3464978848924"
"1299072","","","","1887.7540280869198","1887.7540280869198","1887.7540280869198","1889.752083500227","1889.752083500227","1889.752083500227"
"1299669","","","","1866.5084378585295","1866.5084378585295","1866.5084378585295","1891.3208320001524","1891.3208320001524","1891.3208320001524"
"1300266","","","","1897.0814675111305","1897.0814675111305","1897.0814675111305","1894.3191198917064","1894.3191198917064","1894.3191198917064"
"1300863","","","","1890.4518746191206","1890.4518746191206","1890.4518746191206","1895.7803984335117","1895.7803984335117","1895.7803984335117"
"1301460","","","","1890.230351712572","1890.230351712572","1890.230351712572","1884.836040319258","1884.836040319258","1884.836040319258"
"1302057","","","","1897.8269916804204","1897.8269916804204","1897.8269916804204","1880.7709335107202","1880.7709335107202","1880.7709335107202"
"1302654","","","","1881.568253585128","1881.568253585128","1881.568253585128","1887.9493788720097","1887.9493788720097","1887.9493788720097"
"1303251","","","","1888.9235416345045","1888.9235416345045","1888.9235416345045","1874.8355096735843","1874.8355096735843","1874.8355096735843"
"1303848","","","","1895.753219916867","1895.753219916867","1895.753219916867","1878.1982313846643","1878.1982313846643","1878.1982313846643"
"1304445","","","","1901.4769467738224","1901.4769467738224","1901.4769467738224","1895.3719134464707","1895.3719134464707","1895.3719134464707"
"1305042","","","","1901.5578608645144","1901.5578608645144","1901.5578608645144","1893.1887798884732","1893.1887798884732","1893.1887798884732"
"1305639","","","","1894.720350004443","1894.720350004443","1894.720350004443","1874.605821554408","1874.605821554408","1874.605821554408"
"1306236","","","","1862.043673756955","1862.043673756955","1862.043673756955","1867.057045734744","1867.057045734744","1867.057045734744"
"1306833","","","","1881.0525850457946","1881.0525850457946","1881.0525850457946","1885.4406362376312","1885.4406362376312","1885.4406362376312"
"1307430","","","","1877.6257441165435","1877.6257441165435","1877.6257441165435","1874.5180459194455","1874.5180459194455","1874.5180459194455"
"1308027","","","","1886.0715750473669","1886.0715750473669","1886.0715750473669","1891.654331750287","1891.654331750287","1891.654331750287"
"1308624","","","","1893.04348854772","1893.04348854772","1893.04348854772","1891.2882144545258","1891.2882144545258","1891.2882144545258"
"1309221","","","","1892.6036986359613","1892.6036986359613","1892.6036986359613","1877.2717338231823","1877.2717338231823","1877.2717338231823"
"1309818","","","","1880.9647376453363","1880.9647376453363","1880.9647376453363","1873.5975314271018","1873.5975314271018","1873.5975314271018"
"1310415","","","","1893.1141577572703","1893.1141577572703","1893.1141577572703","1872.361468543441","1872.361468543441","1872.361468543441"
"1311012","","","","1865.7340993122793","1865.7340993122793","1865.7340993122793","1880.7041580180637","1880.7041580180637","1880.7041580180637"
"1311609","","","","1905.0858369093987","1905.0858369093987","1905.0858369093987","1892.805315147702","1892.805315147702","1892.805315147702"
"1312206","","","","1891.4110160562286","1891.4110160562286","1891.4110160562286","1890.7742522774624","1890.7742522774624","1890.7742522774624"
"1312803","","","","1873.5991552677403","1873.5991552677403","1873.5991552677403","1908.8059655157367","1908.8059655157367","1908.8059655157367"
"1313400","","","","1889.176114155932","1889.176114155932","1889.176114155932","1855.93338047339","1855.93338047339","1855.93338047339"
"1313997","","","","1894.4283123292842","1894.4283123292842","1894.4283123292842","1880.7821526906837","1880.7821526906837","1880.7821526906837"
"1314594","","","","1894.7182408593737","1894.7182408593737","1894.7182408593737","1897.3133365818423","1897.3133365818423","1897.3133365818423"
"1315191","","","","1877.435139466094","1877.435139466094","1877.435139466094","1887.4044370437973","1887.4044370437973","1887.4044370437973"
"1315788","","","","1911.5955216947752","1911.5955216947752","1911.5955216947752","1889.3987064346363","1889.3987064346363","1889.3987064346363"
"1316385","","","","1908.590176111547","1908.590176111547","1908.590176111547","1882.8328040688443","1882.8328040688443","1882.8328040688443"
"1316982","","","","1874.2374801831918","1874.2374801831918","1874.2374801831918","1863.4156470744672","1863.4156470744672","1863.4156470744672"
"1317579","","","","1901.449028508039","1901.449028508039","1901.449028508039","1901.838896385987","1901.838896385987","1901.838896385987"
"1318176","","","","1880.7892106202096","1880.7892106202096","1880.7892106202096","1878.4297858428326","1878.4297858428326","1878.4297858428326"
"1318773","","","","1878.5215899026657","1878.5215899026657","1878.5215899026657","1898.9743236251818","1898.9743236251818","1898.9743236251818"
"1319370","","","","1861.806446494345","1861.806446494345","1861.806446494345","1878.5678324736107","1878.5678324736107","1878.5678324736107"
"1319967","","","","1878.9097718616615","1878.9097718616615","1878.9097718616615","1905.8641823138632","1905.8641823138632","1905.8641823138632"
"1320564","","","","1885.210411580293","1885.210411580293","1885.210411580293","1887.9790855206147","1887.9790855206147","1887.9790855206147"
"1321161","","","","1900.7635711272867","1900.7635711272867","1900.7635711272867","1868.1527498988908","1868.1527498988908","1868.1527498988908"
"1321758","","","","1880.2308903166906","1880.2308903166906","1880.2308903166906","1882.2519835101753","1882.2519835101753","1882.2519835101753"
"1322355","","","","1898.0844492757979","1898.0844492757979","1898.0844492757979","1889.2299884770714","1889.2299884770714","1889.2299884770714"
"1322952","","","","1873.9072944935938","1873.9072944935938","1873.9072944935938","1908.2947635389164","1908.2947635389164","1908.2947635389164"
"1323549","","","","1897.360876495228","1897.360876495228","1897.360876495228","1876.0696661859106","1876.0696661859106","1876.0696661859106"
"1324146","","","","1898.3171019656816","1898.3171019656816","1898.3171019656816","1894.5464494843457","1894.5464494843457","1894.5464494843457"
"1324743","","","","1898.0166436529864","1898.0166436529864","1898.0166436529864","1888.5125079988006","1888.5125079988006","1888.5125079988006"
"1325340","","","","1891.3170906434411","1891.3170906434411","1891.3170906434411","1877.9932203269466","1877.9932203269466","1877.9932203269466"
"1325937","","","","1902.693267198168","1902.693267198168","1902.693267198168","1894.1659065330812","1894.1659065330812","1894.1659065330812"
"1326534","","","","1895.8297026111666","1895.8297026111666","1895.8297026111666","1900.665322910667","1900.665322910667","1900.665322910667"
"1327131","","","","1879.8361981041155","1879.8361981041155","1879.8361981041155","1898.308187685643","1898.308187685643","1898.308187685643"
"1327728","","","","1903.7308037780144","1903.7308037780144","1903.7308037780144","1882.811112654518","1882.811112654518","1882.811112654518"
"1328325","","","","1884.4986079776602","1884.4986079776602","1884.4986079776602","1889.8481402771574","1889.8481402771574","1889.8481402771574"
"1328922","","","","1905.454052200495","1905.454052200495","1905.454052200495","1898.3113216517183","1898.3113216517183","1898.3113216517183"
"1329519","","","","1885.0989863879845","1885.0989863879845","1885.0989863879845","1904.156182563449","1904.156182563449","1904.156182563449"
"1330116","","","","1884.6427736504809","1884.6427736504809","1884.6427736504809","1886.8901775501831","1886.8901775501831","1886.8901775501831"
"1330713","","","","1900.9273251469854","1900.9273251469854","1900.9273251469854","1877.477751146139","1877.477751146139","1877.477751146139"
"1331310","","","","1889.4626447294759","1889.4626447294759","1889.4626447294759","1884.5736923352183","1884.5736923352183","1884.5736923352183"
"1331907","","","","1902.6425822802416","1902.6425822802416","1902.6425822802416","1890.0721708052563","1890.0721708052563","1890.0721708052563"
"1332504","","","","1899.246819323391","1899.246819323391","1899.246819323391","1904.6427821986929","1904.6427821986929","1904.6427821986929"
"1333101","","","","1882.988383824396","1882.988383824396","1882.988383824396","1879.7790795623375","1879.7790795623375","1879.7790795623375"
"1333698","","","","1885.691516826878","1885.691516826878","1885.691516826878","1875.7862864699825","1875.7862864699825","1875.7862864699825"
"1334295","","","","1878.1597228545936","1878.1597228545936","1878.1597228545936","1903.8499384093877","1903.8499384093877","1903.8499384093877"
"1334892","","","","1893.4969666195732","1893.4969666195732","1893.4969666195732","1873.0618814347383","1873.0618814347383","1873.0618814347383"
"1335489","","","","1893.6289639958823","1893.6289639958823","1893.6289639958823","1888.7652187179347","1888.7652187179347","1888.7652187179347"
"1336086","","","","1871.2093071808852","1871.2093071808852","1871.2093071808852","1875.6744609430782","1875.6744609430782","1875.6744609430782"
"1336683","","","","1907.731519443871","1907.731519443871","1907.731519443871","1864.4950819773694","1864.4950819773694","1864.4950819773694"
"1337280","","","","1889.2580117481625","1889.2580117481625","1889.2580117481625","1874.632099110539","1874.632099110539","1874.632099110539"
"1337877","","","","1887.141453881307","1887.141453881307","1887.141453881307","1866.8701508540203","1866.8701508540203","1866.8701508540203"
"1338474","","","","1896.9626683485549","1896.9626683485549","1896.9626683485549","1870.5028760159921","1870.5028760159921","1870.5028760159921"
"1339071","","","","1882.9087918156567","1882.9087918156567","1882.9087918156567","1884.5219008921795","1884.5219008921795","1884.5219008921795"
"1339668","","","","1871.4626801376069","1871.4626801376069","1871.4626801376069","1896.1161100367867","1896.1161100367867","1896.1161100367867"
"1340265","","","","1879.704553158083","1879.704553158083","1879.704553158083","1896.4493730455158","1896.4493730455158","1896.4493730455158"
"1340862","","","","1880.5516219705103","1880.5516219705103","1880.5516219705103","1878.7198780329038","1878.7198780329038","1878.7198780329038"
"1341459","","","","1889.0690200779088","1889.0690200779088","1889.0690200779088","1890.6954672793884","1890.6954672793884","1890.6954672793884"
"1342056","","","","1885.7249800991692","1885.7249800991692","1885.7249800991692","1891.492060547209","1891.492060547209","1891.492060547209"
"1342653","","","","1889.6609095181027","1889.6609095181027","1889.6609095181027","1901.8942270102245","1901.8942270102245","1901.8942270102245"
"1343250","","","","1891.5752221448574","1891.5752221448574","1891.5752221448574","1891.6592581889977","1891.6592581889977","1891.6592581889977"
"1343847","","","","1886.6234775253874","1886.6234775253874","1886.6234775253874","1882.439977434541","1882.439977434541","1882.439977434541"
"1344444","","","","1878.8199583596065","1878.8199583596065","1878.8199583596065","1888.4964606162841","1888.4964606162841","1888.4964606162841"
"1345041","","","","1877.5072283240145","1877.5072283240145","1877.5072283240145","1891.4682088671332","1891.4682088671332","1891.4682088671332"
"1345638","","","","1891.4170374251228","1891.4170374251228","1891.4170374251228","1884.7043966700257","1884.7043966700257","1884.7043966700257"
"1346235","","","","1885.4433198345637","1885.4433198345637","1885.4433198345637","1889.9828103933796","1889.9828103933796","1889.9828103933796"
"1346832","","","","1888.880296363671","1888.880296363671","1888.880296363671","1880.476585160212","1880.476585160212","1880.476585160212"
"1347429","","","","1898.3460107077515","1898.3460107077515","1898.3460107077515","1895.9786911388358","1895.9786911388358","1895.9786911388358"
"1348026","","","","1904.2465523729663","1904.2465523729663","1904.2465523729663","1894.4021421988052","1894.4021421988052","1894.4021421988052"
"1348623","","","","1893.1346079686782","1893.1346079686782","1893.1346079686782","1888.4398813699033","1888.4398813699033","1888.4398813699033"
"1349220","","","","1902.3459583952872","1902.3459583952872","1902.3459583952872","1886.9654524848506","1886.9654524848506","1886.9654524848506"
"1349817","","","","1912.07346826871","1912.07346826871","1912.07346826871","1896.835304216874","1896.835304216874","1896.835304216874"
"1350414","","","","1884.0883828786818","1884.0883828786818","1884.0883828786818","1884.3882167383074","1884.3882167383074","1884.3882167383074"
"1351011","","","","1885.7563966296332","1885.7563966296332","1885.7563966296332","1876.8133732198257","1876.8133732198257","1876.8133732198257"
"1351608","","","","1876.601898780991","1876.601898780991","1876.601898780991","1886.957212960893","1886.957212960893","1886.957212960893"
"1352205","","","","1892.0466765137603","1892.0466765137603","1892.0466765137603","1884.486276170293","1884.486276170293","1884.486276170293"
"1352802","","","","1894.9894802715075","1894.9894802715075","1894.9894802715075","1895.4119432740831","1895.4119432740831","1895.4119432740831"
"1353399","","","","1888.355633296929","1888.355633296929","1888.355633296929","1892.0784525974102","1892.0784525974102","1892.0784525974102"
"1353996","","","","1885.4166247539138","1885.4166247539138","1885.4166247539138","1877.7381825773568","1877.7381825773568","1877.7381825773568"
"1354593","","","","1911.4221662059933","1911.4221662059933","1911.4221662059933","1905.4780832487002","1905.4780832487002","1905.4780832487002"
"1355190","","","","1869.282757161971","1869.282757161971","1869.282757161971","1895.8377325558608","1895.8377325558608","1895.8377325558608"
"1355787","","","","1888.3100974303306","1888.3100974303306","1888.3100974303306","1883.3670524198874","1883.3670524198874","1883.3670524198874"
"1356384","","","","1903.197500330385","1903.197500330385","1903.197500330385","1866.8670417636895","1866.8670417636895","1866.8670417636895"
"1356981","","","","1893.8976772781643","1893.8976772781643","1893.8976772781643","1884.6061517523917","1884.6061517523917","1884.6061517523917"
"1357578","","","","1882.5317195201133","1882.5317195201133","1882.5317195201133","1891.8902025856532","1891.8902025856532","1891.8902025856532"
"1358175","","","","1899.1392899711407","1899.1392899711407","1899.1392899711407","1910.9922173338082","1910.9922173338082","1910.9922173338082"
"1358772","","","","1898.7341681686053","1898.7341681686053","1898.7341681686053","1902.6250852791181","1902.6250852791181","1902.6250852791181"
"1359369","","","","1900.9605920626088","1900.9605920626088","1900.9605920626088","1905.9946827150745","1905.9946827150745","1905.9946827150745"
"1359966","","","","1893.9163901322897","1893.9163901322897","1893.9163901322897","1869.252749786334","1869.252749786334","1869.252749786334"
"1360563","","","","1883.4894569978865","1883.4894569978865","1883.4894569978865","1866.587828070022","1866.587828070022","1866.587828070022"
"1361160","","","","1884.2074374280228","1884.2074374280228","1884.2074374280228","1879.084121272915","1879.084121272915","1879.084121272915"
"1361757","","","","1884.5369642906837","1884.5369642906837","1884.5369642906837","1891.0103851843894","1891.0103851843894","1891.0103851843894"
"1362354","","","","1896.3020265087716","1896.3020265087716","1896.3020265087716","1853.3585155348505","1853.3585155348505","1853.3585155348505"
"1362951","","","","1878.0021622762265","1878.0021622762265","1878.0021622762265","1890.8312495666555","1890.8312495666555","1890.8312495666555"
"1363548","","","","1900.9989407830349","1900.9989407830349","1900.9989407830349","1884.1492122139148","1884.1492122139148","1884.1492122139148"
"1364145","","","","1867.8343447089665","1867.8343447089665","1867.8343447089665","1879.5939122860068","1879.5939122860068","1879.5939122860068"
"1364742","","","","1894.2977597210986","1894.2977597210986","1894.2977597210986","1898.7254450674143","1898.7254450674143","1898.7254450674143"
"1365339","","","","1903.8533620467813","1903.8533620467813","1903.8533620467813","1899.2242977777425","1899.2242977777425","1899.2242977777425"
"1365936","","","","1889.4775107863366","1889.4775107863366","1889.4775107863366","1857.4479590557507","1857.4479590557507","1857.4479590557507"
"1366533","","","","1893.0292873799815","1893.0292873799815","1893.0292873799815","1898.4843006329552","1898.4843006329552","1898.4843006329552"
"1367130","","","","1879.362791046354","1879.362791046354","1879.362791046354","1901.6653089829347","1901.6653089829347","1901.6653089829347"
"1367727","","","","1887.988845470942","1887.988845470942","1887.988845470942","1903.1753557288562","1903.1753557288562","1903.1753557288562"
"1368324","","","","1889.3314887131755","1889.3314887131755","1889.3314887131755","1901.2498497542647","1901.2498497542647","1901.2498497542647"
"1368921","","","","1900.0873060432625","1900.0873060432625","1900.0873060432625","1899.7723724696884","1899.7723724696884","1899.7723724696884"
"1369518","","","","1894.8645701881942","1894.8645701881942","1894.8645701881942","1887.8730341906028","1887.8730341906028","1887.8730341906028"
"1370115","","","","1890.0812218522944","1890.0812218522944","1890.0812218522944","1885.6965523357","1885.6965523357","1885.6965523357"
"1370712","","","","1896.1662101533423","1896.1662101533423","1896.1662101533423","1894.3763524570852","1894.3763524570852","1894.3763524570852"
"1371309","","","","1885.343562184512","1885.343562184512","1885.343562184512","1900.6628165059485","1900.6628165059485","1900.6628165059485"
"1371906","","","","1899.524576664753","1899.524576664753","1899.524576664753","1891.4742293345419","1891.4742293345419","1891.4742293345419"
"1372503","","","","1898.0285459950417","1898.0285459950417","1898.0285459950417","1887.6425378120725","1887.6425378120725","1887.6425378120725"
"1373100","","","","1865.3194164284757","1865.3194164284757","1865.3194164284757","1906.5887818442652","1906.5887818442652","1906.5887818442652"
"1373697","","","","1898.9154235371464","1898.9154235371464","1898.9154235371464","1889.0129954213085","1889.0129954213085","1889.0129954213085"
"1374294","","","","1911.6589374924438","1911.6589374924438","1911.6589374924438","1889.5727645892823","1889.5727645892823","1889.5727645892823"
"1374891","","","","1903.0982118569113","1903.0982118569113","1903.0982118569113","1899.5290696601687","1899.5290696601687","1899.5290696601687"
"1375488","","","","1896.7919832822845","1896.7919832822845","1896.7919832822845","1878.024545663096","1878.024545663096","1878.024545663096"
"1376085","","","","1896.4359235206596","1896.4359235206596","1896.4359235206596","1903.6588397128578","1903.6588397128578","1903.6588397128578"
"1376682","","","","1899.3896785855989","1899.3896785855989","1899.3896785855989","1896.9266120839188","1896.9266120839188","1896.9266120839188"
"1377279","","","","1900.5449524389232","1900.5449524389232","1900.5449524389232","1898.5279123116068","1898.5279123116068","1898.5279123116068"
"1377876","","","","1890.6711022580107","1890.6711022580107","1890.6711022580107","1884.8611683510205","1884.8611683510205","1884.8611683510205"
"1378473","","","","1899.6286925164316","1899.6286925164316","1899.6286925164316","1906.5081841006022","1906.5081841006022","1906.5081841006022"
"1379070","","","","1887.4952506237091","1887.4952506237091","1887.4952506237091","1905.9250175259242","1905.9250175259242","1905.9250175259242"
"1379667","","","","1894.0014599647538","1894.0014599647538","1894.0014599647538","1894.6677973625042","1894.6677973625042","1894.6677973625042"
"1380264","","","","1871.2506668269234","1871.2506668269234","1871.2506668269234","1883.7649198026165","1883.7649198026165","1883.7649198026165"
"1380861","","","","1897.9966003565066","1897.9966003565066","1897.9966003565066","1895.5485905590976","1895.5485905590976","1895.5485905590976"
"1381458","","","","1895.8970729309626","1895.8970729309626","1895.8970729309626","1888.9958324650222","1888.9958324650222","1888.9958324650222"
"1382055","","","","1918.2430110084883","1918.2430110084883","1918.2430110084883","1896.123942939287","1896.123942939287","1896.123942939287"
"1382652","","","","1889.2194838610317","1889.2194838610317","1889.2194838610317","1885.587154323365","1885.587154323365","1885.587154323365"
"1383249","","","","1885.5588532442869","1885.5588532442869","1885.5588532442869","1895.7254689534298","1895.7254689534298","1895.7254689534298"
"1383846","","","","1894.6881184793601","1894.6881184793601","1894.6881184793601","1887.2046703688036","1887.2046703688036","1887.2046703688036"
"1384443","","","","1892.8776979586796","1892.8776979586796","1892.8776979586796","1888.4733849051981","1888.4733849051981","1888.4733849051981"
"1385040","","","","1893.2299994291734","1893.2299994291734","1893.2299994291734","1899.925934874558","1899.925934874558","1899.925934874558"
"1385637","","","","1886.5948916909078","1886.5948916909078","1886.5948916909078","1894.9503902571953","1894.9503902571953","1894.9503902571953"
"1386234","","","","1899.237556496016","1899.237556496016","1899.237556496016","1893.2430741711648","1893.2430741711648","1893.2430741711648"
"1386831","","","","1895.3338334157702","1895.3338334157702","1895.3338334157702","1888.1256805434728","1888.1256805434728","1888.1256805434728"
"1387428","","","","1888.7323299618308","1888.7323299618308","1888.7323299618308","1890.5434669162173","1890.5434669162173","1890.5434669162173"
"1388025","","","","1879.990629828344","1879.990629828344","1879.990629828344","1911.8334123769632","1911.8334123769632","1911.8334123769632"
"1388622","","","","1899.788082738294","1899.788082738294","1899.788082738294","1875.073969011486","1875.073969011486","1875.073969011486"
"1389219","","","","1875.6308498967603","1875.6308498967603","1875.6308498967603","1900.3065025950716","1900.3065025950716","1900.3065025950716"
"1389816","","","","1862.2781723430815","1862.2781723430815","1862.2781723430815","1902.8433437142555","1902.8433437142555","1902.8433437142555"
"1390413","","","","1903.3326587576357","1903.3326587576357","1903.3326587576357","1902.6548316041244","1902.6548316041244","1902.6548316041244"
"1391010","","","","1878.9561110889993","1878.9561110889993","1878.9561110889993","1893.8183176229927","1893.8183176229927","1893.8183176229927"
"1391607","","","","1895.2178017593542","1895.2178017593542","1895.2178017593542","1894.1371639539054","1894.1371639539054","1894.1371639539054"
"1392204","","","","1898.0332624754137","1898.0332624754137","1898.0332624754137","1905.4500983523765","1905.4500983523765","1905.4500983523765"
"1392801","","","","1886.8784384369796","1886.8784384369796","1886.8784384369796","1891.93036085888","1891.93036085888","1891.93036085888"
"1393398","","","","1902.6177264498674","1902.6177264498674","1902.6177264498674","1905.5557961646016","1905.5557961646016","1905.5557961646016"
"1393995","","","","1898.2342416182303","1898.2342416182303","1898.2342416182303","1882.5152520525075","1882.5152520525075","1882.5152520525075"
"1394592","","","","1888.1235139170822","1888.1235139170822","1888.1235139170822","1881.5336621130714","1881.5336621130714","1881.5336621130714"
"1395189","","","","1895.7534231688749","1895.7534231688749","1895.7534231688749","1888.3910019879222","1888.3910019879222","1888.3910019879222"
"1395786","","","","1880.8098828624343","1880.8098828624343","1880.8098828624343","1890.0164001688033","1890.0164001688033","1890.0164001688033"
"1396383","","","","1890.5897436195692","1890.5897436195692","1890.5897436195692","1892.1098396686634","1892.1098396686634","1892.1098396686634"
"1396980","","","","1885.273840430075","1885.273840430075","1885.273840430075","1911.8718904196176","1911.8718904196176","1911.8718904196176"
"1397577","","","","1887.627609030538","1887.627609030538","1887.627609030538","1880.5593243600072","1880.5593243600072","1880.5593243600072"
"1398174","","","","1887.3655779926323","1887.3655779926323","1887.3655779926323","1899.2733193695117","1899.2733193695117","1899.2733193695117"
"1398771","","","","1894.1850778266946","1894.1850778266946","1894.1850778266946","1889.1183739933056","1889.1183739933056","1889.1183739933056"
"1399368","","","","1870.944328504495","1870.944328504495","1870.944328504495","1893.1686439518198","1893.1686439518198","1893.1686439518198"
"1399965","","","","1888.3257027628595","1888.3257027628595","1888.3257027628595","1888.0372056129752","1888.0372056129752","1888.0372056129752"
"1400562","","","","1896.4056517053132","1896.4056517053132","1896.4056517053132","1895.3743353472096","1895.3743353472096","1895.3743353472096"
"1401159","","","","1912.4891178258338","1912.4891178258338","1912.4891178258338","1886.1703844607953","1886.1703844607953","1886.1703844607953"
"1401756","","","","1877.3773246561045","1877.3773246561045","1877.3773246561045","1897.8892201423107","1897.8892201423107","1897.8892201423107"
"1402353","","","","1877.9151426921417","1877.9151426921417","1877.9151426921417","1903.0555858837247","1903.0555858837247","1903.0555858837247"
"1402950","","","","1891.8312601392606","1891.8312601392606","1891.8312601392606","1894.417489902573","1894.417489902573","1894.417489902573"
"1403547","","","","1877.0287254373382","1877.0287254373382","1877.0287254373382","1899.0308257243241","1899.0308257243241","1899.0308257243241"
"1404144","","","","1872.8794952054423","1872.8794952054423","1872.8794952054423","1888.5940130740812","1888.5940130740812","1888.5940130740812"
"1404741","","","","1876.4360741095795","1876.4360741095795","1876.4360741095795","1894.7551854082842","1894.7551854082842","1894.7551854082842"
"1405338","","","","1904.6233170580458","1904.6233170580458","1904.6233170580458","1900.0113299150935","1900.0113299150935","1900.0113299150935"
"1405935","","","","1894.056553176992","1894.056553176992","1894.056553176992","1896.9757408537116","1896.9757408537116","1896.9757408537116"
"1406532","","","","1899.6297924530243","1899.6297924530243","1899.6297924530243","1892.6279260432134","1892.6279260432134","1892.6279260432134"
"1407129","","","","1902.6631172723048","1902.6631172723048","1902.6631172723048","1884.0323866289223","1884.0323866289223","1884.0323866289223"
"1407726","","","","1876.578959911933","1876.578959911933","1876.578959911933","1889.4802554821745","1889.4802554821745","1889.4802554821745"
"1408323","","","","1888.5631334405548","1888.5631334405548","1888.5631334405548","1902.6916018095633","1902.6916018095633","1902.6916018095633"
"1408920","","","","1895.203512487317","1895.203512487317","1895.203512487317","1889.8032105955851","1889.8032105955851","1889.8032105955851"
"1409517","","","","1887.6142197526087","1887.6142197526087","1887.6142197526087","1892.0529878880402","1892.0529878880402","1892.0529878880402"
"1410114","","","","1906.0426510591928","1906.0426510591928","1906.0426510591928","1879.4448911073168","1879.4448911073168","1879.4448911073168"
"1410711","","","","1897.1898677711722","1897.1898677711722","1897.1898677711722","1902.3282806946665","1902.3282806946665","1902.3282806946665"
"1411308","","","","1901.071430357847","1901.071430357847","1901.071430357847","1867.7757398895228","1867.7757398895228","1867.7757398895228"
"1411905","","","","1891.044935450746","1891.044935450746","1891.044935450746","1882.527959051904","1882.527959051904","1882.527959051904"
"1412502","","","","1885.388550049437","1885.388550049437","1885.388550049437","1897.9369910773858","1897.9369910773858","1897.9369910773858"
"1413099","","","","1910.2650057415822","1910.2650057415822","1910.2650057415822","1900.2588423228678","1900.2588423228678","1900.2588423228678"
"1413696","","","","1890.6975210787273","1890.6975210787273","1890.6975210787273","1887.5393356598609","1887.5393356598609","1887.5393356598609"
"1414293","","","","1893.245079020201","1893.245079020201","1893.245079020201","1897.167077370796","1897.167077370796","1897.167077370796"
"1414890","","","","1899.644189884811","1899.644189884811","1899.644189884811","1870.4092872714489","1870.4092872714489","1870.4092872714489"
"1415487","","","","1880.641582273585","1880.641582273585","1880.641582273585","1884.2181850349978","1884.2181850349978","1884.2181850349978"
"1416084","","","","1897.4982606436306","1897.4982606436306","1897.4982606436306","1895.0966027859104","1895.0966027859104","1895.0966027859104"
"1416681","","","","1881.3467460382035","1881.3467460382035","1881.3467460382035","1907.997102887134","1907.997102887134","1907.997102887134"
"1417278","","","","1899.7005520767486","1899.7005520767486","1899.7005520767486","1900.7785209247684","1900.7785209247684","1900.7785209247684"
"1417875","","","","1901.7938360491512","1901.7938360491512","1901.7938360491512","1895.0898749389264","1895.0898749389264","1895.0898749389264"
"1418472","","","","1900.1038110827803","1900.1038110827803","1900.1038110827803","1888.7059164332943","1888.7059164332943","1888.7059164332943"
"1419069","","","","1861.1608438046642","1861.1608438046642","1861.1608438046642","1904.9527303286297","1904.9527303286297","1904.9527303286297"
"1419666","","","","1891.5233774554779","1891.5233774554779","1891.5233774554779","1886.870486467428","1886.870486467428","1886.870486467428"
"1420263","","","","1882.616181264566","1882.616181264566","1882.616181264566","1890.4504551309285","1890.4504551309285","1890.4504551309285"
"1420860","","","","1891.4973969542432","1891.4973969542432","1891.4973969542432","1905.0686663947629","1905.0686663947629","1905.0686663947629"
"1421457","","","","1900.2663456397206","1900.2663456397206","1900.2663456397206","1890.34115080344","1890.34115080344","1890.34115080344"
"1422054","","","","1877.0868142258455","1877.0868142258455","1877.0868142258455","1897.510454504184","1897.510454504184","1897.510454504184"
"1422651","","","","1893.8585772888914","1893.8585772888914","1893.8585772888914","1882.1672423837883","1882.1672423837883","1882.1672423837883"
"1423248","","","","1880.7063365265226","1880.7063365265226","1880.7063365265226","1879.7390007424756","1879.7390007424756","1879.7390007424756"
"1423845","","","","1891.289325059562","1891.289325059562","1891.289325059562","1914.0813415371592","1914.0813415371592","1914.0813415371592"
"1424442","","","","1894.6808040127535","1894.6808040127535","1894.6808040127535","1890.4566758087803","1890.4566758087803","1890.4566758087803"
"1425039","","","","1896.993543518173","1896.993543518173","1896.993543518173","1903.0546083107445","1903.0546083107445","1903.0546083107445"
"1425636","","","","1904.3622264785286","1904.3622264785286","1904.3622264785286","1886.2238638064953","1886.2238638064953","1886.2238638064953"
"1426233","","","","1907.841241887999","1907.841241887999","1907.841241887999","1893.8339185558943","1893.8339185558943","1893.8339185558943"
"1426830","","","","1899.8066128438836","1899.8066128438836","1899.8066128438836","1900.327368477987","1900.327368477987","1900.327368477987"
