"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MAX","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"2751482","","","","2141.3156105106514","2141.3156105106514","2141.3156105106514","1522.6535782694145","1522.6535782694145","1522.6535782694145","2171.580176907357","2171.580176907357","2171.580176907357","2197.229454936754","2197.229454936754","2197.229454936754","1558.9543533498388","1558.9543533498388","1558.9543533498388","2253.4474714599314","2253.4474714599314","2253.4474714599314","2274.469213035522","2274.469213035522","2274.469213035522","2242.0508190804644","2242.0508190804644","2242.0508190804644","2259.936262490408","2259.936262490408","2259.936262490408"
"2752251","","","","2152.4593343836705","2152.4593343836705","2152.4593343836705","1522.0317641015092","1522.0317641015092","1522.0317641015092","2180.2249038448654","2180.2249038448654","2180.2249038448654","2197.053383943156","2197.053383943156","2197.053383943156","1600.1148062541688","1600.1148062541688","1600.1148062541688","2246.9232241009495","2246.9232241009495","2246.9232241009495","2267.3706232103286","2267.3706232103286","2267.3706232103286","2240.486067747982","2240.486067747982","2240.486067747982","2263.64188934849","2263.64188934849","2263.64188934849"
"2753020","","","","2143.9859524749654","2143.9859524749654","2143.9859524749654","1522.7671438316497","1522.7671438316497","1522.7671438316497","2180.2726402288886","2180.2726402288886","2180.2726402288886","2193.9430429274694","2193.9430429274694","2193.9430429274694","1597.63672658236","1597.63672658236","1597.63672658236","2247.9048924245767","2247.9048924245767","2247.9048924245767","2260.4425168481953","2260.4425168481953","2260.4425168481953","2249.671703818453","2249.671703818453","2249.671703818453","2259.102495791854","2259.102495791854","2259.102495791854"
"2753789","","","","2150.0461689220087","2150.0461689220087","2150.0461689220087","1523.1825510226136","1523.1825510226136","1523.1825510226136","2182.2537491754706","2182.2537491754706","2182.2537491754706","2184.6764876863563","2184.6764876863563","2184.6764876863563","1599.286947645663","1599.286947645663","1599.286947645663","2244.4431300725923","2244.4431300725923","2244.4431300725923","2266.2045283518623","2266.2045283518623","2266.2045283518623","2223.4767627324386","2223.4767627324386","2223.4767627324386","2258.7516867091003","2258.7516867091003","2258.7516867091003"
"2754558","","","","2152.9736954337855","2152.9736954337855","2152.9736954337855","1523.177562351226","1523.177562351226","1523.177562351226","2185.1926958540075","2185.1926958540075","2185.1926958540075","2093.2846068460112","2093.2846068460112","2093.2846068460112","1592.8390887472883","1592.8390887472883","1592.8390887472883","2254.9654309396224","2254.9654309396224","2254.9654309396224","2269.1424422804694","2269.1424422804694","2269.1424422804694","2242.303728521669","2242.303728521669","2242.303728521669","2257.5054581720433","2257.5054581720433","2257.5054581720433"
"2755327","","","","2168.784240451678","2168.784240451678","2168.784240451678","1522.684596566129","1522.684596566129","1522.684596566129","2188.3436116542302","2188.3436116542302","2188.3436116542302","2000.283375171982","2000.283375171982","2000.283375171982","1603.8456299634686","1603.8456299634686","1603.8456299634686","2251.2806457236975","2251.2806457236975","2251.2806457236975","2265.2477048200326","2265.2477048200326","2265.2477048200326","2237.081700943723","2237.081700943723","2237.081700943723","2255.1632541696617","2255.1632541696617","2255.1632541696617"
"2756096","","","","2165.2873155879306","2165.2873155879306","2165.2873155879306","1523.0013394003286","1523.0013394003286","1523.0013394003286","2172.7454585480946","2172.7454585480946","2172.7454585480946","2105.3703861173694","2105.3703861173694","2105.3703861173694","1600.19971279893","1600.19971279893","1600.19971279893","2246.884853307654","2246.884853307654","2246.884853307654","2257.13635899397","2257.13635899397","2257.13635899397","2246.5738466059443","2246.5738466059443","2246.5738466059443","2266.94283627928","2266.94283627928","2266.94283627928"
"2756865","","","","2159.9494912509376","2159.9494912509376","2159.9494912509376","1523.2086352246483","1523.2086352246483","1523.2086352246483","2175.9890338837536","2175.9890338837536","2175.9890338837536","2128.0905070862173","2128.0905070862173","2128.0905070862173","1594.6507694775762","1594.6507694775762","1594.6507694775762","2239.926608763852","2239.926608763852","2239.926608763852","2266.8738498358557","2266.8738498358557","2266.8738498358557","2248.6824355065987","2248.6824355065987","2248.6824355065987","2257.642086501293","2257.642086501293","2257.642086501293"
"2757634","","","","2160.318326509158","2160.318326509158","2160.318326509158","1523.182944805637","1523.182944805637","1523.182944805637","2188.0614459514168","2188.0614459514168","2188.0614459514168","2090.78289111156","2090.78289111156","2090.78289111156","1604.6347038128079","1604.6347038128079","1604.6347038128079","2241.9534109084884","2241.9534109084884","2241.9534109084884","2261.8027988927993","2261.8027988927993","2261.8027988927993","2250.501838728878","2250.501838728878","2250.501838728878","2258.9979525776703","2258.9979525776703","2258.9979525776703"
"2758403","","","","2167.1932807511516","2167.1932807511516","2167.1932807511516","1523.0017589876306","1523.0017589876306","1523.0017589876306","2142.7499506552394","2142.7499506552394","2142.7499506552394","2069.5268399363345","2069.5268399363345","2069.5268399363345","1600.2144099220857","1600.2144099220857","1600.2144099220857","2253.1595893196636","2253.1595893196636","2253.1595893196636","2265.6279342815333","2265.6279342815333","2265.6279342815333","2234.7237240019417","2234.7237240019417","2234.7237240019417","2257.0612279613556","2257.0612279613556","2257.0612279613556"
"2759172","","","","2152.716011791069","2152.716011791069","2152.716011791069","1522.761329586759","1522.761329586759","1522.761329586759","1540.612403219508","1540.612403219508","1540.612403219508","2127.6939073297485","2127.6939073297485","2127.6939073297485","1595.6804758925023","1595.6804758925023","1595.6804758925023","2245.317408311725","2245.317408311725","2245.317408311725","2264.160795477405","2264.160795477405","2264.160795477405","2248.409544316097","2248.409544316097","2248.409544316097","2259.8057878390327","2259.8057878390327","2259.8057878390327"
"2759941","","","","2155.6929592740476","2155.6929592740476","2155.6929592740476","1523.2141047576504","1523.2141047576504","1523.2141047576504","1981.7113162227454","1981.7113162227454","1981.7113162227454","2124.914006823623","2124.914006823623","2124.914006823623","1606.864957055334","1606.864957055334","1606.864957055334","2246.1033683028704","2246.1033683028704","2246.1033683028704","2265.9607873214013","2265.9607873214013","2265.9607873214013","2239.0104301","2239.0104301","2239.0104301","2262.443348873403","2262.443348873403","2262.443348873403"
"2760710","","","","2168.2204662582435","2168.2204662582435","2168.2204662582435","1522.6802427540892","1522.6802427540892","1522.6802427540892","2078.0684864373816","2078.0684864373816","2078.0684864373816","2160.0457682197375","2160.0457682197375","2160.0457682197375","1599.7853844789815","1599.7853844789815","1599.7853844789815","2244.205330399183","2244.205330399183","2244.205330399183","2271.4985036128155","2271.4985036128155","2271.4985036128155","2246.589713574764","2246.589713574764","2246.589713574764","2260.335269270122","2260.335269270122","2260.335269270122"
"2761479","","","","2159.307444873286","2159.307444873286","2159.307444873286","1523.1213454174713","1523.1213454174713","1523.1213454174713","2122.717068359801","2122.717068359801","2122.717068359801","2154.821976330408","2154.821976330408","2154.821976330408","1600.9181555622974","1600.9181555622974","1600.9181555622974","2247.5040015796626","2247.5040015796626","2247.5040015796626","2263.23619863139","2263.23619863139","2263.23619863139","2255.185782069149","2255.185782069149","2255.185782069149","2263.3749936584763","2263.3749936584763","2263.3749936584763"
"2762248","","","","2171.493148416098","2171.493148416098","2171.493148416098","1523.3217780301438","1523.3217780301438","1523.3217780301438","2137.5758738706113","2137.5758738706113","2137.5758738706113","2168.711206581654","2168.711206581654","2168.711206581654","1604.0924205732779","1604.0924205732779","1604.0924205732779","2251.594255325973","2251.594255325973","2251.594255325973","2259.45759257966","2259.45759257966","2259.45759257966","2241.3187261529188","2241.3187261529188","2241.3187261529188","2264.9193543929496","2264.9193543929496","2264.9193543929496"
"2763017","","","","2164.2317004834304","2164.2317004834304","2164.2317004834304","1523.0859300523314","1523.0859300523314","1523.0859300523314","2173.514098128599","2173.514098128599","2173.514098128599","2177.5102796004026","2177.5102796004026","2177.5102796004026","1609.130274861361","1609.130274861361","1609.130274861361","2247.147738281946","2247.147738281946","2247.147738281946","2265.480102148011","2265.480102148011","2265.480102148011","2253.2878836405157","2253.2878836405157","2253.2878836405157","2263.509751678949","2263.509751678949","2263.509751678949"
"2763786","","","","2158.19418863531","2158.19418863531","2158.19418863531","1523.1688174160415","1523.1688174160415","1523.1688174160415","2177.641015739913","2177.641015739913","2177.641015739913","2183.6925752509856","2183.6925752509856","2183.6925752509856","1600.41022208006","1600.41022208006","1600.41022208006","2246.4790757368214","2246.4790757368214","2246.4790757368214","2267.4656574785718","2267.4656574785718","2267.4656574785718","2240.2050830478483","2240.2050830478483","2240.2050830478483","2268.28783730227","2268.28783730227","2268.28783730227"
"2764555","","","","2179.4452752285847","2179.4452752285847","2179.4452752285847","1522.7407455941297","1522.7407455941297","1522.7407455941297","2157.5435359333464","2157.5435359333464","2157.5435359333464","2183.4358986113843","2183.4358986113843","2183.4358986113843","1601.7907920542257","1601.7907920542257","1601.7907920542257","2252.566375790177","2252.566375790177","2252.566375790177","2267.735295298959","2267.735295298959","2267.735295298959","2244.923826422101","2244.923826422101","2244.923826422101","2257.1614355037864","2257.1614355037864","2257.1614355037864"
"2765324","","","","2159.4885748817783","2159.4885748817783","2159.4885748817783","1523.1035224049945","1523.1035224049945","1523.1035224049945","2172.9487705600714","2172.9487705600714","2172.9487705600714","2187.3295914690557","2187.3295914690557","2187.3295914690557","1598.9563983362395","1598.9563983362395","1598.9563983362395","2248.47878112808","2248.47878112808","2248.47878112808","2264.9206491874324","2264.9206491874324","2264.9206491874324","2247.909854532593","2247.909854532593","2247.909854532593","2260.219512865156","2260.219512865156","2260.219512865156"
"2766093","","","","2176.8710370058166","2176.8710370058166","2176.8710370058166","1523.0336033323495","1523.0336033323495","1523.0336033323495","2182.110107058074","2182.110107058074","2182.110107058074","2192.825225271996","2192.825225271996","2192.825225271996","1602.512288414469","1602.512288414469","1602.512288414469","2254.9068492869997","2254.9068492869997","2254.9068492869997","2263.3971767460207","2263.3971767460207","2263.3971767460207","2245.0374422260493","2245.0374422260493","2245.0374422260493","2256.1638334901754","2256.1638334901754","2256.1638334901754"
"2766862","","","","2176.0642404382734","2176.0642404382734","2176.0642404382734","1522.809918533557","1522.809918533557","1522.809918533557","2173.8516165556","2173.8516165556","2173.8516165556","2186.2246575369913","2186.2246575369913","2186.2246575369913","1603.711763105417","1603.711763105417","1603.711763105417","2252.194637869954","2252.194637869954","2252.194637869954","2273.3689747292137","2273.3689747292137","2273.3689747292137","2252.019109239155","2252.019109239155","2252.019109239155","2263.9179357316625","2263.9179357316625","2263.9179357316625"
"2767631","","","","2167.4488333303784","2167.4488333303784","2167.4488333303784","1522.8962606460072","1522.8962606460072","1522.8962606460072","2182.3826827548623","2182.3826827548623","2182.3826827548623","2196.6150505476485","2196.6150505476485","2196.6150505476485","1603.3177292159571","1603.3177292159571","1603.3177292159571","2258.6427181244285","2258.6427181244285","2258.6427181244285","2268.5238495673525","2268.5238495673525","2268.5238495673525","2246.3997205432433","2246.3997205432433","2246.3997205432433","2262.673679321127","2262.673679321127","2262.673679321127"
"2768400","","","","2167.886830360165","2167.886830360165","2167.886830360165","1523.3117651195867","1523.3117651195867","1523.3117651195867","2179.721453262089","2179.721453262089","2179.721453262089","2189.739859607992","2189.739859607992","2189.739859607992","1601.1606704035742","1601.1606704035742","1601.1606704035742","2252.2500156680667","2252.2500156680667","2252.2500156680667","2253.296590649769","2253.296590649769","2253.296590649769","2245.501697251338","2245.501697251338","2245.501697251338","2260.8013150901106","2260.8013150901106","2260.8013150901106"
"2769169","","","","2170.844913556018","2170.844913556018","2170.844913556018","1523.5662253225069","1523.5662253225069","1523.5662253225069","2183.1224269361774","2183.1224269361774","2183.1224269361774","2190.6329405426054","2190.6329405426054","2190.6329405426054","1604.7694809917891","1604.7694809917891","1604.7694809917891","2253.7303738124915","2253.7303738124915","2253.7303738124915","2269.783804636355","2269.783804636355","2269.783804636355","2248.2483744253955","2248.2483744253955","2248.2483744253955","2268.3283227609304","2268.3283227609304","2268.3283227609304"
"2769938","","","","2182.7459720455895","2182.7459720455895","2182.7459720455895","1522.048617131373","1522.048617131373","1522.048617131373","2183.550872465511","2183.550872465511","2183.550872465511","2185.069151679979","2185.069151679979","2185.069151679979","1611.7968738388588","1611.7968738388588","1611.7968738388588","2255.4078015991986","2255.4078015991986","2255.4078015991986","2266.3961094470565","2266.3961094470565","2266.3961094470565","2247.3589717021423","2247.3589717021423","2247.3589717021423","2272.5391594261378","2272.5391594261378","2272.5391594261378"
"2770707","","","","2179.6058216884667","2179.6058216884667","2179.6058216884667","1523.181980303831","1523.181980303831","1523.181980303831","2185.4232410219192","2185.4232410219192","2185.4232410219192","2188.2817317953495","2188.2817317953495","2188.2817317953495","1604.7511857737557","1604.7511857737557","1604.7511857737557","2251.352085661342","2251.352085661342","2251.352085661342","2246.6046625458116","2246.6046625458116","2246.6046625458116","2240.1191594967217","2240.1191594967217","2240.1191594967217","2257.1055422173904","2257.1055422173904","2257.1055422173904"
"2771476","","","","2182.7738547665244","2182.7738547665244","2182.7738547665244","1523.2006013144685","1523.2006013144685","1523.2006013144685","2195.840525064677","2195.840525064677","2195.840525064677","2189.2570046830006","2189.2570046830006","2189.2570046830006","1603.266262395969","1603.266262395969","1603.266262395969","2247.3621615432803","2247.3621615432803","2247.3621615432803","2262.296567093107","2262.296567093107","2262.296567093107","2243.254013984762","2243.254013984762","2243.254013984762","2268.8845254422995","2268.8845254422995","2268.8845254422995"
"2772245","","","","2167.0030825920976","2167.0030825920976","2167.0030825920976","1522.7929347545482","1522.7929347545482","1522.7929347545482","2189.808604733809","2189.808604733809","2189.808604733809","2197.928197815988","2197.928197815988","2197.928197815988","1603.072978379402","1603.072978379402","1603.072978379402","2250.030229192415","2250.030229192415","2250.030229192415","2271.7041730780034","2271.7041730780034","2271.7041730780034","2239.632850459277","2239.632850459277","2239.632850459277","2259.38627877726","2259.38627877726","2259.38627877726"
"2773014","","","","2167.678947274652","2167.678947274652","2167.678947274652","1523.2219591764626","1523.2219591764626","1523.2219591764626","2177.940469384368","2177.940469384368","2177.940469384368","2192.6801743662754","2192.6801743662754","2192.6801743662754","1597.3647600482973","1597.3647600482973","1597.3647600482973","2255.0118161866594","2255.0118161866594","2255.0118161866594","2261.363151558365","2261.363151558365","2261.363151558365","2244.628236726403","2244.628236726403","2244.628236726403","2262.172103403516","2262.172103403516","2262.172103403516"
"2773783","","","","2179.2437463992055","2179.2437463992055","2179.2437463992055","1522.6971456951453","1522.6971456951453","1522.6971456951453","2185.2233092885826","2185.2233092885826","2185.2233092885826","2201.0174241513623","2201.0174241513623","2201.0174241513623","1605.5503554431732","1605.5503554431732","1605.5503554431732","2243.0500080851257","2243.0500080851257","2243.0500080851257","2267.924495171576","2267.924495171576","2267.924495171576","2245.085069201999","2245.085069201999","2245.085069201999","2258.2036832620356","2258.2036832620356","2258.2036832620356"
"2774552","","","","2176.0974373367867","2176.0974373367867","2176.0974373367867","1522.666672618181","1522.666672618181","1522.666672618181","2185.738543019213","2185.738543019213","2185.738543019213","2192.9711050594797","2192.9711050594797","2192.9711050594797","1598.505927813755","1598.505927813755","1598.505927813755","2253.304766124062","2253.304766124062","2253.304766124062","2270.8413011377984","2270.8413011377984","2270.8413011377984","2244.9772928352527","2244.9772928352527","2244.9772928352527","2266.6360107317832","2266.6360107317832","2266.6360107317832"
"2775321","","","","2174.987582380766","2174.987582380766","2174.987582380766","1522.6676591449575","1522.6676591449575","1522.6676591449575","2182.0814884668134","2182.0814884668134","2182.0814884668134","2191.245921957167","2191.245921957167","2191.245921957167","1601.070798287576","1601.070798287576","1601.070798287576","2253.985189328637","2253.985189328637","2253.985189328637","2264.624783064423","2264.624783064423","2264.624783064423","2237.5127585528357","2237.5127585528357","2237.5127585528357","2260.616156487938","2260.616156487938","2260.616156487938"
"2776090","","","","2165.996681670674","2165.996681670674","2165.996681670674","1522.7370983083347","1522.7370983083347","1522.7370983083347","2178.042209681919","2178.042209681919","2178.042209681919","2187.6965899939273","2187.6965899939273","2187.6965899939273","1600.9673755343977","1600.9673755343977","1600.9673755343977","2252.0886187847573","2252.0886187847573","2252.0886187847573","2256.269628428666","2256.269628428666","2256.269628428666","2245.1098367872246","2245.1098367872246","2245.1098367872246","2268.2651736301113","2268.2651736301113","2268.2651736301113"
"2776859","","","","2182.743306125811","2182.743306125811","2182.743306125811","1522.4572807268437","1522.4572807268437","1522.4572807268437","2184.8705514141325","2184.8705514141325","2184.8705514141325","2187.632702117983","2187.632702117983","2187.632702117983","1550.3452589593005","1550.3452589593005","1550.3452589593005","2254.748940177756","2254.748940177756","2254.748940177756","2270.005316854815","2270.005316854815","2270.005316854815","2251.5731086310493","2251.5731086310493","2251.5731086310493","2270.482817202024","2270.482817202024","2270.482817202024"
"2777628","","","","2176.5863155071934","2176.5863155071934","2176.5863155071934","1523.2926537028995","1523.2926537028995","1523.2926537028995","2180.0449362338736","2180.0449362338736","2180.0449362338736","2184.3891732604575","2184.3891732604575","2184.3891732604575","1600.960519436347","1600.960519436347","1600.960519436347","2245.4009882300293","2245.4009882300293","2245.4009882300293","2267.7875793825597","2267.7875793825597","2267.7875793825597","2241.768644701707","2241.768644701707","2241.768644701707","2261.2159818507225","2261.2159818507225","2261.2159818507225"
"2778397","","","","2174.8033993222803","2174.8033993222803","2174.8033993222803","1522.947557998409","1522.947557998409","1522.947557998409","2182.820159176499","2182.820159176499","2182.820159176499","2199.3845288730527","2199.3845288730527","2199.3845288730527","1610.0380212313137","1610.0380212313137","1610.0380212313137","2250.9135800052677","2250.9135800052677","2250.9135800052677","2270.1688398340693","2270.1688398340693","2270.1688398340693","2247.0571495737795","2247.0571495737795","2247.0571495737795","2260.8173968930782","2260.8173968930782","2260.8173968930782"
"2779166","","","","2164.1835216197774","2164.1835216197774","2164.1835216197774","1522.6632120242675","1522.6632120242675","1522.6632120242675","2166.7745383417755","2166.7745383417755","2166.7745383417755","2203.3832518349745","2203.3832518349745","2203.3832518349745","1600.1339118456046","1600.1339118456046","1600.1339118456046","2252.811831647711","2252.811831647711","2252.811831647711","2273.3001129368868","2273.3001129368868","2273.3001129368868","2245.909926284334","2245.909926284334","2245.909926284334","2264.7538511053626","2264.7538511053626","2264.7538511053626"
"2779935","","","","2179.349446161252","2179.349446161252","2179.349446161252","1522.63576345626","1522.63576345626","1522.63576345626","2152.658766201946","2152.658766201946","2152.658766201946","2203.630312617135","2203.630312617135","2203.630312617135","1603.3662857581583","1603.3662857581583","1603.3662857581583","2254.2599572619924","2254.2599572619924","2254.2599572619924","2274.458149723995","2274.458149723995","2274.458149723995","2247.426199440301","2247.426199440301","2247.426199440301","2255.177504316632","2255.177504316632","2255.177504316632"
"2780704","","","","2178.5378749866336","2178.5378749866336","2178.5378749866336","1522.645632642185","1522.645632642185","1522.645632642185","2171.393403032935","2171.393403032935","2171.393403032935","2197.7968150950655","2197.7968150950655","2197.7968150950655","1600.4846757686953","1600.4846757686953","1600.4846757686953","2248.8981663223753","2248.8981663223753","2248.8981663223753","2259.859744613878","2259.859744613878","2259.859744613878","2251.1418157155217","2251.1418157155217","2251.1418157155217","2267.1731190242267","2267.1731190242267","2267.1731190242267"
"2781473","","","","2173.7864505985485","2173.7864505985485","2173.7864505985485","1522.4234461860674","1522.4234461860674","1522.4234461860674","2177.094228208555","2177.094228208555","2177.094228208555","2196.114160168381","2196.114160168381","2196.114160168381","1592.024808305708","1592.024808305708","1592.024808305708","2258.503267276585","2258.503267276585","2258.503267276585","2267.9917055151805","2267.9917055151805","2267.9917055151805","2247.3446247850306","2247.3446247850306","2247.3446247850306","2265.4552969368565","2265.4552969368565","2265.4552969368565"
"2782242","","","","2171.6838018669196","2171.6838018669196","2171.6838018669196","1522.7397184731026","1522.7397184731026","1522.7397184731026","2170.5442638720087","2170.5442638720087","2170.5442638720087","2194.4347715566323","2194.4347715566323","2194.4347715566323","1603.3325881386681","1603.3325881386681","1603.3325881386681","2251.9406731162076","2251.9406731162076","2251.9406731162076","2266.522280288134","2266.522280288134","2266.522280288134","2243.8622233849783","2243.8622233849783","2243.8622233849783","2263.645481800774","2263.645481800774","2263.645481800774"
"2783011","","","","2171.166029400053","2171.166029400053","2171.166029400053","1522.7434864490747","1522.7434864490747","1522.7434864490747","2175.9075002102068","2175.9075002102068","2175.9075002102068","2199.706409984997","2199.706409984997","2199.706409984997","1605.9526174304563","1605.9526174304563","1605.9526174304563","2250.4882218806006","2250.4882218806006","2250.4882218806006","2268.388385159284","2268.388385159284","2268.388385159284","2246.1854080947933","2246.1854080947933","2246.1854080947933","2259.0633776435925","2259.0633776435925","2259.0633776435925"
"2783780","","","","2172.015135924131","2172.015135924131","2172.015135924131","1523.0842951265874","1523.0842951265874","1523.0842951265874","2194.2915386897653","2194.2915386897653","2194.2915386897653","2197.407554348814","2197.407554348814","2197.407554348814","1608.7113502647892","1608.7113502647892","1608.7113502647892","2253.7364746905923","2253.7364746905923","2253.7364746905923","2274.891843106247","2274.891843106247","2274.891843106247","2242.989373957081","2242.989373957081","2242.989373957081","2269.8773579818785","2269.8773579818785","2269.8773579818785"
"2784549","","","","2169.852480796507","2169.852480796507","2169.852480796507","1522.88562531628","1522.88562531628","1522.88562531628","2187.696448288913","2187.696448288913","2187.696448288913","2199.2047416323467","2199.2047416323467","2199.2047416323467","1608.9235643017532","1608.9235643017532","1608.9235643017532","2235.6883763551864","2235.6883763551864","2235.6883763551864","2264.8498420014944","2264.8498420014944","2264.8498420014944","2247.355433963007","2247.355433963007","2247.355433963007","2267.8920443733505","2267.8920443733505","2267.8920443733505"
"2785318","","","","2168.4045198874996","2168.4045198874996","2168.4045198874996","1523.2891392298877","1523.2891392298877","1523.2891392298877","2179.8757459392787","2179.8757459392787","2179.8757459392787","2197.936260479654","2197.936260479654","2197.936260479654","1606.7714583607312","1606.7714583607312","1606.7714583607312","2251.154415027257","2251.154415027257","2251.154415027257","2265.33643022704","2265.33643022704","2265.33643022704","2246.524712111926","2246.524712111926","2246.524712111926","2265.898856960353","2265.898856960353","2265.898856960353"
"2786087","","","","2172.843986935053","2172.843986935053","2172.843986935053","1523.1300785089356","1523.1300785089356","1523.1300785089356","2172.5469264601843","2172.5469264601843","2172.5469264601843","2191.469228931275","2191.469228931275","2191.469228931275","1612.0562448019305","1612.0562448019305","1612.0562448019305","2251.5356070761204","2251.5356070761204","2251.5356070761204","2265.5800438174647","2265.5800438174647","2265.5800438174647","2241.4422963371385","2241.4422963371385","2241.4422963371385","2267.1877995093855","2267.1877995093855","2267.1877995093855"
"2786856","","","","2165.630157750754","2165.630157750754","2165.630157750754","1522.967834780306","1522.967834780306","1522.967834780306","2188.0286053256073","2188.0286053256073","2188.0286053256073","2201.4492827274166","2201.4492827274166","2201.4492827274166","1601.348287104384","1601.348287104384","1601.348287104384","2249.9937400616027","2249.9937400616027","2249.9937400616027","2268.8287315301714","2268.8287315301714","2268.8287315301714","2249.2441496249216","2249.2441496249216","2249.2441496249216","2258.95754150268","2258.95754150268","2258.95754150268"
"2787625","","","","2181.6555006059425","2181.6555006059425","2181.6555006059425","1522.9758496663364","1522.9758496663364","1522.9758496663364","2190.764493063966","2190.764493063966","2190.764493063966","2198.8711156029453","2198.8711156029453","2198.8711156029453","1603.4435488530669","1603.4435488530669","1603.4435488530669","2253.485485187021","2253.485485187021","2253.485485187021","2268.159744002889","2268.159744002889","2268.159744002889","2250.364776725275","2250.364776725275","2250.364776725275","2260.610645156251","2260.610645156251","2260.610645156251"
"2788394","","","","2144.6636890613736","2144.6636890613736","2144.6636890613736","1522.8212938863107","1522.8212938863107","1522.8212938863107","2187.240037768726","2187.240037768726","2187.240037768726","2191.4235979497616","2191.4235979497616","2191.4235979497616","1588.0502469817473","1588.0502469817473","1588.0502469817473","2254.783357230178","2254.783357230178","2254.783357230178","2268.5938317877426","2268.5938317877426","2268.5938317877426","2245.7697996717684","2245.7697996717684","2245.7697996717684","2260.4223280556494","2260.4223280556494","2260.4223280556494"
"2789163","","","","2094.7223227277314","2094.7223227277314","2094.7223227277314","1522.3068501275136","1522.3068501275136","1522.3068501275136","2188.317081232056","2188.317081232056","2188.317081232056","2200.4694591844686","2200.4694591844686","2200.4694591844686","1597.9180390049366","1597.9180390049366","1597.9180390049366","2248.670520654881","2248.670520654881","2248.670520654881","2269.942097279077","2269.942097279077","2269.942097279077","2248.7636657713465","2248.7636657713465","2248.7636657713465","2263.870669757457","2263.870669757457","2263.870669757457"
"2789932","","","","2142.571918187634","2142.571918187634","2142.571918187634","1522.5216519463472","1522.5216519463472","1522.5216519463472","2174.958368857183","2174.958368857183","2174.958368857183","2203.730009379736","2203.730009379736","2203.730009379736","1606.5471438776742","1606.5471438776742","1606.5471438776742","2259.1762999070716","2259.1762999070716","2259.1762999070716","2270.092395740481","2270.092395740481","2270.092395740481","2244.066782646622","2244.066782646622","2244.066782646622","2263.406807475875","2263.406807475875","2263.406807475875"
