"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MAX"
"842824","2182.6486542693337","2182.6486542693337","2182.6486542693337","2164.672723163242","2164.672723163242","2164.672723163242","2192.835528207939","2192.835528207939","2192.835528207939"
"843593","2167.230128878015","2167.230128878015","2167.230128878015","2194.71439164356","2194.71439164356","2194.71439164356","2175.41250120757","2175.41250120757","2175.41250120757"
"844362","2189.0535994732018","2189.0535994732018","2189.0535994732018","2175.8008530316506","2175.8008530316506","2175.8008530316506","2186.8122457303025","2186.8122457303025","2186.8122457303025"
"845131","2189.8921123287396","2189.8921123287396","2189.8921123287396","2201.143033448072","2201.143033448072","2201.143033448072","2180.3257796029834","2180.3257796029834","2180.3257796029834"
"845900","2190.680222846436","2190.680222846436","2190.680222846436","2190.9887378206254","2190.9887378206254","2190.9887378206254","2198.472107507356","2198.472107507356","2198.472107507356"
"846669","2175.4456804839406","2175.4456804839406","2175.4456804839406","2177.284307037267","2177.284307037267","2177.284307037267","2172.2003065751737","2172.2003065751737","2172.2003065751737"
"847438","2182.5759291359727","2182.5759291359727","2182.5759291359727","2170.5664548862005","2170.5664548862005","2170.5664548862005","2192.9671960879796","2192.9671960879796","2192.9671960879796"
"848207","2184.462352448807","2184.462352448807","2184.462352448807","2193.067397776655","2193.067397776655","2193.067397776655","2192.7153242268814","2192.7153242268814","2192.7153242268814"
"848976","2190.1565785914636","2190.1565785914636","2190.1565785914636","2191.804531842725","2191.804531842725","2191.804531842725","2187.6509469621633","2187.6509469621633","2187.6509469621633"
"849745","2185.903662786192","2185.903662786192","2185.903662786192","2183.2558621435883","2183.2558621435883","2183.2558621435883","2185.4060672423584","2185.4060672423584","2185.4060672423584"
"850514","2179.0803185671216","2179.0803185671216","2179.0803185671216","2191.577362369403","2191.577362369403","2191.577362369403","2187.0852890448014","2187.0852890448014","2187.0852890448014"
"851283","2185.4894678734704","2185.4894678734704","2185.4894678734704","2181.157959901619","2181.157959901619","2181.157959901619","2182.5300800240257","2182.5300800240257","2182.5300800240257"
"852052","2190.4897757954504","2190.4897757954504","2190.4897757954504","2171.909870010154","2171.909870010154","2171.909870010154","2183.6955262352694","2183.6955262352694","2183.6955262352694"
"852821","2178.9514684935302","2178.9514684935302","2178.9514684935302","2188.9630158500686","2188.9630158500686","2188.9630158500686","2176.0057522443526","2176.0057522443526","2176.0057522443526"
"853590","2177.8457728663075","2177.8457728663075","2177.8457728663075","2187.100103895412","2187.100103895412","2187.100103895412","2182.0701037052495","2182.0701037052495","2182.0701037052495"
"854359","2171.3718038032057","2171.3718038032057","2171.3718038032057","2186.6382715050195","2186.6382715050195","2186.6382715050195","2189.766735251992","2189.766735251992","2189.766735251992"
"855128","2182.5260839825396","2182.5260839825396","2182.5260839825396","2190.877176320764","2190.877176320764","2190.877176320764","2181.6456964238882","2181.6456964238882","2181.6456964238882"
"855897","2185.949563309447","2185.949563309447","2185.949563309447","2195.345844168538","2195.345844168538","2195.345844168538","2183.801978483139","2183.801978483139","2183.801978483139"
"856666","2191.5102355389254","2191.5102355389254","2191.5102355389254","2174.5166207200414","2174.5166207200414","2174.5166207200414","2190.3167268624675","2190.3167268624675","2190.3167268624675"
"857435","2181.466174738847","2181.466174738847","2181.466174738847","2198.0654904215153","2198.0654904215153","2198.0654904215153","2191.7138088103493","2191.7138088103493","2191.7138088103493"
"858204","2182.242044644328","2182.242044644328","2182.242044644328","2188.460909788202","2188.460909788202","2188.460909788202","2191.4084508759242","2191.4084508759242","2191.4084508759242"
"858973","2177.7749190664367","2177.7749190664367","2177.7749190664367","2181.912499304728","2181.912499304728","2181.912499304728","2182.2191487280734","2182.2191487280734","2182.2191487280734"
"859742","2192.043050470078","2192.043050470078","2192.043050470078","2192.790687885666","2192.790687885666","2192.790687885666","2184.000950532253","2184.000950532253","2184.000950532253"
"860511","2182.384447297812","2182.384447297812","2182.384447297812","2194.68200517862","2194.68200517862","2194.68200517862","2196.131034035408","2196.131034035408","2196.131034035408"
"861280","2184.4291181441686","2184.4291181441686","2184.4291181441686","2188.9652004912323","2188.9652004912323","2188.9652004912323","2191.3577037882224","2191.3577037882224","2191.3577037882224"
"862049","2182.779695623323","2182.779695623323","2182.779695623323","2186.83647971918","2186.83647971918","2186.83647971918","2196.038605990393","2196.038605990393","2196.038605990393"
"862818","2193.3038390638612","2193.3038390638612","2193.3038390638612","2186.9518232299065","2186.9518232299065","2186.9518232299065","2189.7448310565355","2189.7448310565355","2189.7448310565355"
"863587","2163.840076155919","2163.840076155919","2163.840076155919","2185.080929021363","2185.080929021363","2185.080929021363","2185.9689945588448","2185.9689945588448","2185.9689945588448"
"864356","2172.5238411452724","2172.5238411452724","2172.5238411452724","2184.4643932144872","2184.4643932144872","2184.4643932144872","2181.0826359518196","2181.0826359518196","2181.0826359518196"
"865125","2182.558660866747","2182.558660866747","2182.558660866747","2185.267987435648","2185.267987435648","2185.267987435648","2187.6063537900936","2187.6063537900936","2187.6063537900936"
"865894","2184.819064241284","2184.819064241284","2184.819064241284","2193.470129896929","2193.470129896929","2193.470129896929","2174.625436969538","2174.625436969538","2174.625436969538"
"866663","2174.309774606536","2174.309774606536","2174.309774606536","2186.5292007748994","2186.5292007748994","2186.5292007748994","2190.5108252415876","2190.5108252415876","2190.5108252415876"
"867432","2177.1691215564","2177.1691215564","2177.1691215564","2176.715872888084","2176.715872888084","2176.715872888084","2190.637393201763","2190.637393201763","2190.637393201763"
"868201","2179.5617489520955","2179.5617489520955","2179.5617489520955","2192.077093624937","2192.077093624937","2192.077093624937","2192.176017193558","2192.176017193558","2192.176017193558"
"868970","2189.1921875912485","2189.1921875912485","2189.1921875912485","2189.6495079495103","2189.6495079495103","2189.6495079495103","2191.9867719243525","2191.9867719243525","2191.9867719243525"
"869739","2192.8501672977354","2192.8501672977354","2192.8501672977354","2178.851109851188","2178.851109851188","2178.851109851188","2190.2834350935746","2190.2834350935746","2190.2834350935746"
"870508","2177.7332178441193","2177.7332178441193","2177.7332178441193","2173.7295434876787","2173.7295434876787","2173.7295434876787","2182.2379772705362","2182.2379772705362","2182.2379772705362"
"871277","2189.252335837274","2189.252335837274","2189.252335837274","2184.4106165200665","2184.4106165200665","2184.4106165200665","2189.641721676796","2189.641721676796","2189.641721676796"
"872046","2182.4645536596217","2182.4645536596217","2182.4645536596217","2180.426104789882","2180.426104789882","2180.426104789882","2176.408108389819","2176.408108389819","2176.408108389819"
"872815","2191.2125361715403","2191.2125361715403","2191.2125361715403","2185.3540771701696","2185.3540771701696","2185.3540771701696","2179.201756673131","2179.201756673131","2179.201756673131"
"873584","2179.7035644014977","2179.7035644014977","2179.7035644014977","2173.9341480296794","2173.9341480296794","2173.9341480296794","2191.7940339208617","2191.7940339208617","2191.7940339208617"
"874353","2183.74695293313","2183.74695293313","2183.74695293313","2185.482300570405","2185.482300570405","2185.482300570405","2193.368759745596","2193.368759745596","2193.368759745596"
"875122","2180.25817136764","2180.25817136764","2180.25817136764","2183.9991109420307","2183.9991109420307","2183.9991109420307","2184.069725265847","2184.069725265847","2184.069725265847"
"875891","2190.9011367234193","2190.9011367234193","2190.9011367234193","2188.133774357396","2188.133774357396","2188.133774357396","2187.426482873333","2187.426482873333","2187.426482873333"
"876660","2187.4721069705256","2187.4721069705256","2187.4721069705256","2190.8947224869107","2190.8947224869107","2190.8947224869107","2196.2621715355103","2196.2621715355103","2196.2621715355103"
"877429","2175.129100907365","2175.129100907365","2175.129100907365","2192.541003603677","2192.541003603677","2192.541003603677","2195.1260826155994","2195.1260826155994","2195.1260826155994"
"878198","2180.995291771378","2180.995291771378","2180.995291771378","2180.841531198513","2180.841531198513","2180.841531198513","2198.9901600818657","2198.9901600818657","2198.9901600818657"
"878967","2177.2179790738505","2177.2179790738505","2177.2179790738505","2185.2573445197313","2185.2573445197313","2185.2573445197313","2186.6485392802633","2186.6485392802633","2186.6485392802633"
"879736","2182.5203414473044","2182.5203414473044","2182.5203414473044","2187.0058815513544","2187.0058815513544","2187.0058815513544","2188.15715611297","2188.15715611297","2188.15715611297"
"880505","2185.987437682966","2185.987437682966","2185.987437682966","2187.7598713635334","2187.7598713635334","2187.7598713635334","2184.9229646333765","2184.9229646333765","2184.9229646333765"
"881274","2186.605423799543","2186.605423799543","2186.605423799543","2191.093750144537","2191.093750144537","2191.093750144537","2171.5187536245253","2171.5187536245253","2171.5187536245253"
"882043","2178.407854019728","2178.407854019728","2178.407854019728","2179.628151142154","2179.628151142154","2179.628151142154","2197.959486709637","2197.959486709637","2197.959486709637"
"882812","2189.316371487069","2189.316371487069","2189.316371487069","2180.8335335046845","2180.8335335046845","2180.8335335046845","2200.1193127955007","2200.1193127955007","2200.1193127955007"
"883581","2191.092956577202","2191.092956577202","2191.092956577202","2181.793820772","2181.793820772","2181.793820772","2189.6587353072696","2189.6587353072696","2189.6587353072696"
"884350","2192.9013127559892","2192.9013127559892","2192.9013127559892","2177.2897707111188","2177.2897707111188","2177.2897707111188","2187.4527255399266","2187.4527255399266","2187.4527255399266"
"885119","2177.9233131146593","2177.9233131146593","2177.9233131146593","2190.506757736804","2190.506757736804","2190.506757736804","2188.6558219248273","2188.6558219248273","2188.6558219248273"
"885888","2179.8723204109483","2179.8723204109483","2179.8723204109483","2189.7318198360417","2189.7318198360417","2189.7318198360417","2189.265105947438","2189.265105947438","2189.265105947438"
"886657","2175.708493669617","2175.708493669617","2175.708493669617","2189.8262889471084","2189.8262889471084","2189.8262889471084","2194.1207810570872","2194.1207810570872","2194.1207810570872"
"887426","2189.070333825619","2189.070333825619","2189.070333825619","2190.989847061565","2190.989847061565","2190.989847061565","2192.977816126115","2192.977816126115","2192.977816126115"
"888195","2175.2131429485994","2175.2131429485994","2175.2131429485994","2188.3702220642817","2188.3702220642817","2188.3702220642817","2190.163014440614","2190.163014440614","2190.163014440614"
"888964","2184.7698678785623","2184.7698678785623","2184.7698678785623","2182.2409169033585","2182.2409169033585","2182.2409169033585","2179.4025029481477","2179.4025029481477","2179.4025029481477"
"889733","2179.6894516147895","2179.6894516147895","2179.6894516147895","2179.473239889809","2179.473239889809","2179.473239889809","2178.0335455232457","2178.0335455232457","2178.0335455232457"
"890502","2186.313137367989","2186.313137367989","2186.313137367989","2170.652607107327","2170.652607107327","2170.652607107327","2176.288453826573","2176.288453826573","2176.288453826573"
"891271","2185.108145095235","2185.108145095235","2185.108145095235","2178.1318378363167","2178.1318378363167","2178.1318378363167","2188.7334907181025","2188.7334907181025","2188.7334907181025"
"892040","2182.6906823246873","2182.6906823246873","2182.6906823246873","2179.683166046785","2179.683166046785","2179.683166046785","2192.9900438757786","2192.9900438757786","2192.9900438757786"
"892809","2184.662060369416","2184.662060369416","2184.662060369416","2193.8409517586097","2193.8409517586097","2193.8409517586097","2192.827662547657","2192.827662547657","2192.827662547657"
"893578","2187.6718551527165","2187.6718551527165","2187.6718551527165","2177.882058878853","2177.882058878853","2177.882058878853","2184.252809321876","2184.252809321876","2184.252809321876"
"894347","2182.097520476698","2182.097520476698","2182.097520476698","2189.9793440762187","2189.9793440762187","2189.9793440762187","2192.307203077801","2192.307203077801","2192.307203077801"
"895116","2180.218939488578","2180.218939488578","2180.218939488578","2181.342641568566","2181.342641568566","2181.342641568566","2191.102921342604","2191.102921342604","2191.102921342604"
"895885","2186.418873382722","2186.418873382722","2186.418873382722","2186.5026459152873","2186.5026459152873","2186.5026459152873","2188.97827118005","2188.97827118005","2188.97827118005"
"896654","2188.251017661041","2188.251017661041","2188.251017661041","2196.7402566403525","2196.7402566403525","2196.7402566403525","2183.4141739052416","2183.4141739052416","2183.4141739052416"
"897423","2180.5672321700577","2180.5672321700577","2180.5672321700577","2184.5583844319926","2184.5583844319926","2184.5583844319926","2195.9847927510336","2195.9847927510336","2195.9847927510336"
"898192","2178.5642675363147","2178.5642675363147","2178.5642675363147","2198.6649086765324","2198.6649086765324","2198.6649086765324","2194.9230589536683","2194.9230589536683","2194.9230589536683"
"898961","2186.343245498313","2186.343245498313","2186.343245498313","2185.679965446489","2185.679965446489","2185.679965446489","2183.2026224280585","2183.2026224280585","2183.2026224280585"
"899730","2189.7148874727527","2189.7148874727527","2189.7148874727527","2186.6088282278815","2186.6088282278815","2186.6088282278815","2188.9362153410916","2188.9362153410916","2188.9362153410916"
"900499","2185.6327475980866","2185.6327475980866","2185.6327475980866","2186.336136901075","2186.336136901075","2186.336136901075","2188.4409738192767","2188.4409738192767","2188.4409738192767"
"901268","2186.2105422803497","2186.2105422803497","2186.2105422803497","2177.734635369126","2177.734635369126","2177.734635369126","2179.0946058339796","2179.0946058339796","2179.0946058339796"
"902037","2166.446556673924","2166.446556673924","2166.446556673924","2175.651060257009","2175.651060257009","2175.651060257009","2188.9668232599943","2188.9668232599943","2188.9668232599943"
"902806","2176.5304845314677","2176.5304845314677","2176.5304845314677","2185.043258073224","2185.043258073224","2185.043258073224","2195.2362907091624","2195.2362907091624","2195.2362907091624"
"903575","2181.687069471483","2181.687069471483","2181.687069471483","2181.35826346079","2181.35826346079","2181.35826346079","2191.651863537874","2191.651863537874","2191.651863537874"
"904344","2188.914133994386","2188.914133994386","2188.914133994386","2186.2495505913103","2186.2495505913103","2186.2495505913103","2195.569603138063","2195.569603138063","2195.569603138063"
"905113","2196.453717804332","2196.453717804332","2196.453717804332","2190.847964832126","2190.847964832126","2190.847964832126","2204.1521236437934","2204.1521236437934","2204.1521236437934"
"905882","2196.238330217868","2196.238330217868","2196.238330217868","2178.72501779894","2178.72501779894","2178.72501779894","2179.994982511602","2179.994982511602","2179.994982511602"
"906651","2184.483206189941","2184.483206189941","2184.483206189941","2194.7631289408614","2194.7631289408614","2194.7631289408614","2186.4747959161937","2186.4747959161937","2186.4747959161937"
"907420","2182.6395362459575","2182.6395362459575","2182.6395362459575","2193.5050586366187","2193.5050586366187","2193.5050586366187","2190.8459955869303","2190.8459955869303","2190.8459955869303"
"908189","2182.245568628557","2182.245568628557","2182.245568628557","2188.877401951214","2188.877401951214","2188.877401951214","2192.9452723646846","2192.9452723646846","2192.9452723646846"
"908958","2180.583278940594","2180.583278940594","2180.583278940594","2195.1703744336974","2195.1703744336974","2195.1703744336974","2189.7424280993755","2189.7424280993755","2189.7424280993755"
"909727","2177.5524203482446","2177.5524203482446","2177.5524203482446","2182.992792220994","2182.992792220994","2182.992792220994","2186.5626048000613","2186.5626048000613","2186.5626048000613"
"910496","2180.36480602769","2180.36480602769","2180.36480602769","2184.5069893880186","2184.5069893880186","2184.5069893880186","2200.3023614738","2200.3023614738","2200.3023614738"
"911265","2181.5572623813264","2181.5572623813264","2181.5572623813264","2190.2833723899994","2190.2833723899994","2190.2833723899994","2202.8462709195564","2202.8462709195564","2202.8462709195564"
"912034","2197.6200435666424","2197.6200435666424","2197.6200435666424","2192.9148807441366","2192.9148807441366","2192.9148807441366","2189.494287354654","2189.494287354654","2189.494287354654"
"912803","2188.1911544228246","2188.1911544228246","2188.1911544228246","2176.149920473871","2176.149920473871","2176.149920473871","2189.982809967443","2189.982809967443","2189.982809967443"
"913572","2181.4846998911653","2181.4846998911653","2181.4846998911653","2186.1769553966205","2186.1769553966205","2186.1769553966205","2189.7402728142697","2189.7402728142697","2189.7402728142697"
"914341","2183.415107404379","2183.415107404379","2183.415107404379","2193.5029045614756","2193.5029045614756","2193.5029045614756","2200.021497592604","2200.021497592604","2200.021497592604"
"915110","2185.1223203523728","2185.1223203523728","2185.1223203523728","2196.429542788861","2196.429542788861","2196.429542788861","2190.3241551335905","2190.3241551335905","2190.3241551335905"
"915879","2186.080939169151","2186.080939169151","2186.080939169151","2185.865923133201","2185.865923133201","2185.865923133201","2191.8112747067617","2191.8112747067617","2191.8112747067617"
"916648","2170.5630542687304","2170.5630542687304","2170.5630542687304","2185.3728560928894","2185.3728560928894","2185.3728560928894","2187.82476641261","2187.82476641261","2187.82476641261"
"917417","2187.80062508363","2187.80062508363","2187.80062508363","2192.893918321528","2192.893918321528","2192.893918321528","2188.7098667879427","2188.7098667879427","2188.7098667879427"
"918186","2182.888796856589","2182.888796856589","2182.888796856589","2192.4012422562255","2192.4012422562255","2192.4012422562255","2191.1013295391717","2191.1013295391717","2191.1013295391717"
"918955","2189.9950223550313","2189.9950223550313","2189.9950223550313","2183.895165873926","2183.895165873926","2183.895165873926","2194.76494702238","2194.76494702238","2194.76494702238"
"919724","2181.4671403926122","2181.4671403926122","2181.4671403926122","2192.0686901326053","2192.0686901326053","2192.0686901326053","2198.798410020125","2198.798410020125","2198.798410020125"
"920493","2177.9509118917413","2177.9509118917413","2177.9509118917413","2182.0092070793617","2182.0092070793617","2182.0092070793617","2195.3279845096163","2195.3279845096163","2195.3279845096163"
"921262","2183.809985266573","2183.809985266573","2183.809985266573","2173.4797759028347","2173.4797759028347","2173.4797759028347","2187.615712022669","2187.615712022669","2187.615712022669"
"922031","2187.987247552063","2187.987247552063","2187.987247552063","2185.445590865509","2185.445590865509","2185.445590865509","2201.7062950521954","2201.7062950521954","2201.7062950521954"
"922800","2195.481369597534","2195.481369597534","2195.481369597534","2193.321379458778","2193.321379458778","2193.321379458778","2188.59884261184","2188.59884261184","2188.59884261184"
"923569","2190.36493639502","2190.36493639502","2190.36493639502","2186.8811932837507","2186.8811932837507","2186.8811932837507","2193.204892561812","2193.204892561812","2193.204892561812"
"924338","2183.848331954369","2183.848331954369","2183.848331954369","2193.1460124771343","2193.1460124771343","2193.1460124771343","2181.3701829878023","2181.3701829878023","2181.3701829878023"
"925107","2175.2642194419077","2175.2642194419077","2175.2642194419077","2188.1261434115627","2188.1261434115627","2188.1261434115627","2195.6088145465","2195.6088145465","2195.6088145465"
"925876","2187.962426705127","2187.962426705127","2187.962426705127","2176.6353044983557","2176.6353044983557","2176.6353044983557","2187.77721511084","2187.77721511084","2187.77721511084"
"926645","2180.092720054026","2180.092720054026","2180.092720054026","2195.05582288534","2195.05582288534","2195.05582288534","2193.3081301284124","2193.3081301284124","2193.3081301284124"
"927414","2183.1392408408433","2183.1392408408433","2183.1392408408433","2187.271726909458","2187.271726909458","2187.271726909458","2186.883841925159","2186.883841925159","2186.883841925159"
"928183","2177.9379518006763","2177.9379518006763","2177.9379518006763","2192.259696871423","2192.259696871423","2192.259696871423","2197.3589648890907","2197.3589648890907","2197.3589648890907"
"928952","2180.834316234948","2180.834316234948","2180.834316234948","2182.4643789212023","2182.4643789212023","2182.4643789212023","2188.0743165598774","2188.0743165598774","2188.0743165598774"
"929721","2190.3835357707717","2190.3835357707717","2190.3835357707717","2189.7190138782344","2189.7190138782344","2189.7190138782344","2194.4345712065524","2194.4345712065524","2194.4345712065524"
"930490","2188.67856264591","2188.67856264591","2188.67856264591","2183.318886396844","2183.318886396844","2183.318886396844","2199.0610880643444","2199.0610880643444","2199.0610880643444"
"931259","2173.5509668337986","2173.5509668337986","2173.5509668337986","2182.6206782406143","2182.6206782406143","2182.6206782406143","2183.413320569142","2183.413320569142","2183.413320569142"
"932028","2187.0237796439255","2187.0237796439255","2187.0237796439255","2183.1563661028727","2183.1563661028727","2183.1563661028727","2192.9438736159705","2192.9438736159705","2192.9438736159705"
"932797","2175.260481932221","2175.260481932221","2175.260481932221","2201.452665085947","2201.452665085947","2201.452665085947","2198.4867889011252","2198.4867889011252","2198.4867889011252"
"933566","2172.50736562742","2172.50736562742","2172.50736562742","2194.409660097983","2194.409660097983","2194.409660097983","2192.1619115713056","2192.1619115713056","2192.1619115713056"
"934335","2186.284379142623","2186.284379142623","2186.284379142623","2194.7492292871334","2194.7492292871334","2194.7492292871334","2189.255061514263","2189.255061514263","2189.255061514263"
"935104","2189.530891713806","2189.530891713806","2189.530891713806","2184.3770348980624","2184.3770348980624","2184.3770348980624","2187.8182251748904","2187.8182251748904","2187.8182251748904"
"935873","2190.569063128297","2190.569063128297","2190.569063128297","2190.0099555147794","2190.0099555147794","2190.0099555147794","2191.2653506545907","2191.2653506545907","2191.2653506545907"
"936642","2189.678376823198","2189.678376823198","2189.678376823198","2189.534665184431","2189.534665184431","2189.534665184431","2184.640364388972","2184.640364388972","2184.640364388972"
"937411","2180.84356541468","2180.84356541468","2180.84356541468","2177.7829788361423","2177.7829788361423","2177.7829788361423","2186.7326524824553","2186.7326524824553","2186.7326524824553"
"938180","2195.0013912354952","2195.0013912354952","2195.0013912354952","2179.7948564819494","2179.7948564819494","2179.7948564819494","2184.4946788364537","2184.4946788364537","2184.4946788364537"
"938949","2175.3264344998975","2175.3264344998975","2175.3264344998975","2174.7989593995117","2174.7989593995117","2174.7989593995117","2170.634004036697","2170.634004036697","2170.634004036697"
"939718","2188.939543148673","2188.939543148673","2188.939543148673","2174.736478122924","2174.736478122924","2174.736478122924","2191.599478087722","2191.599478087722","2191.599478087722"
"940487","2180.870210550533","2180.870210550533","2180.870210550533","2176.5281892614735","2176.5281892614735","2176.5281892614735","2190.599484800312","2190.599484800312","2190.599484800312"
"941256","2182.8551460507383","2182.8551460507383","2182.8551460507383","2177.4587074355254","2177.4587074355254","2177.4587074355254","2200.6581871152507","2200.6581871152507","2200.6581871152507"
"942025","2178.315189596584","2178.315189596584","2178.315189596584","2193.9604900015556","2193.9604900015556","2193.9604900015556","2190.97619143697","2190.97619143697","2190.97619143697"
"942794","2193.492036123288","2193.492036123288","2193.492036123288","2183.465533682667","2183.465533682667","2183.465533682667","2182.9056924986526","2182.9056924986526","2182.9056924986526"
"943563","2174.870203311387","2174.870203311387","2174.870203311387","2183.837876396729","2183.837876396729","2183.837876396729","2192.2591617450794","2192.2591617450794","2192.2591617450794"
"944332","2193.173581735189","2193.173581735189","2193.173581735189","2180.0896981601195","2180.0896981601195","2180.0896981601195","2186.071722228732","2186.071722228732","2186.071722228732"
"945101","2183.8365420204805","2183.8365420204805","2183.8365420204805","2193.1318215248903","2193.1318215248903","2193.1318215248903","2193.5972820734755","2193.5972820734755","2193.5972820734755"
"945870","2193.933490866671","2193.933490866671","2193.933490866671","2190.56207493525","2190.56207493525","2190.56207493525","2198.018512749592","2198.018512749592","2198.018512749592"
"946639","2182.5565359703933","2182.5565359703933","2182.5565359703933","2194.5867943751614","2194.5867943751614","2194.5867943751614","2192.1368780917282","2192.1368780917282","2192.1368780917282"
"947408","2187.3055416052657","2187.3055416052657","2187.3055416052657","2185.6031053096294","2185.6031053096294","2185.6031053096294","2184.4397253649668","2184.4397253649668","2184.4397253649668"
"948177","2187.228997062404","2187.228997062404","2187.228997062404","2188.069383190975","2188.069383190975","2188.069383190975","2194.7648323078324","2194.7648323078324","2194.7648323078324"
"948946","2180.000791694656","2180.000791694656","2180.000791694656","2189.6439172038445","2189.6439172038445","2189.6439172038445","2197.341179370617","2197.341179370617","2197.341179370617"
"949715","2174.651546901908","2174.651546901908","2174.651546901908","2173.2788692482463","2173.2788692482463","2173.2788692482463","2201.3756705442565","2201.3756705442565","2201.3756705442565"
"950484","2180.741406631296","2180.741406631296","2180.741406631296","2192.9919967259993","2192.9919967259993","2192.9919967259993","2190.1753605701424","2190.1753605701424","2190.1753605701424"
"951253","2185.0714222877605","2185.0714222877605","2185.0714222877605","2199.5605618880836","2199.5605618880836","2199.5605618880836","2193.8101656977324","2193.8101656977324","2193.8101656977324"
"952022","2184.3426807436854","2184.3426807436854","2184.3426807436854","2175.5686030246443","2175.5686030246443","2175.5686030246443","2190.576532326052","2190.576532326052","2190.576532326052"
"952791","2189.597571064267","2189.597571064267","2189.597571064267","2193.5383072842924","2193.5383072842924","2193.5383072842924","2202.6118678696157","2202.6118678696157","2202.6118678696157"
"953560","2189.9331265447395","2189.9331265447395","2189.9331265447395","2181.284829960275","2181.284829960275","2181.284829960275","2182.931663695349","2182.931663695349","2182.931663695349"
"954329","2177.7516437154177","2177.7516437154177","2177.7516437154177","2182.3407135184902","2182.3407135184902","2182.3407135184902","2201.051377257375","2201.051377257375","2201.051377257375"
"955098","2200.2763008671054","2200.2763008671054","2200.2763008671054","2179.7430827556345","2179.7430827556345","2179.7430827556345","2193.5908480733938","2193.5908480733938","2193.5908480733938"
"955867","2170.662830189969","2170.662830189969","2170.662830189969","2194.1403571940236","2194.1403571940236","2194.1403571940236","2206.1178986364425","2206.1178986364425","2206.1178986364425"
"956636","2186.12155973893","2186.12155973893","2186.12155973893","2170.2824105113227","2170.2824105113227","2170.2824105113227","2187.7453841408965","2187.7453841408965","2187.7453841408965"
"957405","2179.3335407868044","2179.3335407868044","2179.3335407868044","2183.0057928744855","2183.0057928744855","2183.0057928744855","2193.2194120999397","2193.2194120999397","2193.2194120999397"
"958174","2185.2722105561156","2185.2722105561156","2185.2722105561156","2170.049466979186","2170.049466979186","2170.049466979186","2192.952629834094","2192.952629834094","2192.952629834094"
"958943","2179.849493980345","2179.849493980345","2179.849493980345","2182.140096829631","2182.140096829631","2182.140096829631","2183.1906343592113","2183.1906343592113","2183.1906343592113"
"959712","2173.089767116422","2173.089767116422","2173.089767116422","2182.7022708618783","2182.7022708618783","2182.7022708618783","2198.367907735213","2198.367907735213","2198.367907735213"
"960481","2186.4805077500123","2186.4805077500123","2186.4805077500123","2176.935717733515","2176.935717733515","2176.935717733515","2202.8365233103914","2202.8365233103914","2202.8365233103914"
"961250","2183.578986047353","2183.578986047353","2183.578986047353","2179.801823368641","2179.801823368641","2179.801823368641","2178.082205030469","2178.082205030469","2178.082205030469"
"962019","2190.841088660507","2190.841088660507","2190.841088660507","2187.3516616173515","2187.3516616173515","2187.3516616173515","2194.2943453581765","2194.2943453581765","2194.2943453581765"
"962788","2177.8876734830123","2177.8876734830123","2177.8876734830123","2178.0822432173236","2178.0822432173236","2178.0822432173236","2194.638234582178","2194.638234582178","2194.638234582178"
"963557","2180.8677305569445","2180.8677305569445","2180.8677305569445","2187.146729926348","2187.146729926348","2187.146729926348","2197.122262903617","2197.122262903617","2197.122262903617"
"964326","2188.9395635873457","2188.9395635873457","2188.9395635873457","2192.127754031586","2192.127754031586","2192.127754031586","2190.3836432068147","2190.3836432068147","2190.3836432068147"
"965095","2182.0754982902095","2182.0754982902095","2182.0754982902095","2187.9537472846805","2187.9537472846805","2187.9537472846805","2180.169827173681","2180.169827173681","2180.169827173681"
"965864","2170.1102173921863","2170.1102173921863","2170.1102173921863","2192.5130637438388","2192.5130637438388","2192.5130637438388","2195.967200890847","2195.967200890847","2195.967200890847"
"966633","2181.9056839548216","2181.9056839548216","2181.9056839548216","2191.9519541677364","2191.9519541677364","2191.9519541677364","2193.503265533808","2193.503265533808","2193.503265533808"
"967402","2175.4662416010497","2175.4662416010497","2175.4662416010497","2182.571796668004","2182.571796668004","2182.571796668004","2198.7261365749578","2198.7261365749578","2198.7261365749578"
